people_with_this_profession_1,people_with_this_profession_2
12200,5379
12201,5348
12242,4080
12205,5226
12200,5381
12200,5376
12200,5375
12202,5316
12205,5223
12200,5378
12252,3765
12200,5377
12246,3962
12195,5543
12200,5388
12205,5233
12200,5390
12200,5389
12270,3214
12199,5415
12200,5383
12242,4084
12242,4094
12240,4156
12201,5364
12200,5395
12242,4093
12200,5397
12200,5391
12199,5422
12205,5239
12205,5238
12200,5393
12202,5331
12242,4091
12200,5404
12202,5342
12206,5218
12242,4104
12201,5375
12200,5406
12200,5405
12199,5431
12200,5402
12195,5557
12205,5246
12206,5226
12200,5412
12253,3768
12205,5256
12242,4109
12206,5228
12200,5414
12205,5258
12252,3801
12199,5439
12205,5253
12242,4106
12200,5407
12201,5376
12200,5410
12205,5255
12253,3766
12200,5409
12202,5358
12200,5420
12204,5296
12205,5264
12195,5574
12205,5267
12242,4120
12200,5422
12201,5391
12202,5359
12240,4181
12200,5416
12242,4114
12242,4113
12205,5260
12200,5415
12206,5232
12195,5573
12242,4116
12200,5418
12205,5262
12206,5231
12202,5366
12200,5427
12200,5430
12200,5429
12200,5423
12201,5395
12200,5425
12259,3596
12195,5580
12200,5436
12195,5591
12201,5404
12200,5438
12196,5556
12200,5431
12205,5279
12200,5434
12200,5433
12200,5444
12259,3615
12195,5599
12200,5446
12200,5439
12200,5441
12195,5607
12202,5390
12200,5451
12199,5482
12200,5454
12206,5267
12206,5262
12205,5293
12200,5448
12200,5447
12263,3494
12201,5416
12200,5450
12259,3621
12202,5388
12206,5263
12200,5449
12200,5460
12241,4188
12200,5462
12200,5461
12195,5611
12200,5456
12205,5300
12200,5458
12200,5457
12205,5313
12200,5468
12202,5406
12195,5622
12200,5470
12195,5624
12247,4007
12200,5464
12259,3635
12206,5278
12275,3139
12200,5463
12247,4006
12259,3637
12200,5465
12200,5475
12195,5633
12202,5416
12200,5477
12242,4175
12263,3519
12195,5626
12205,5316
12247,4017
12205,5318
12200,5473
12195,5628
12202,5422
12200,5483
12200,5486
12204,5362
12195,5641
12206,5300
12200,5480
12276,3124
12204,5356
12206,5293
12200,5482
12205,5327
12200,5481
12200,5492
12200,5491
12202,5429
12200,5494
12200,5493
12202,5431
12200,5488
12203,5395
12201,5457
12200,5487
12200,5490
12195,5645
12242,4188
12200,5489
12200,5500
12200,5502
12195,5657
12202,5439
12195,5651
12257,3728
12200,5498
12244,4134
12206,5312
12247,4040
12200,5497
12200,5508
12201,5477
12246,4081
12195,5662
12200,5507
12200,5510
12200,5509
12259,3680
12257,3742
12206,5317
12247,4049
12200,5505
12205,5350
12253,3862
12195,5671
12200,5516
12196,5639
12206,5332
12200,5517
12201,5486
12201,5481
12205,5356
12200,5511
12201,5483
12200,5514
12205,5359
12206,5327
12243,4191
12242,4222
12202,5461
12195,5678
12203,5430
12200,5525
12200,5520
12200,5519
12200,5522
12247,4065
12201,5490
12200,5521
12206,5346
12203,5439
12200,5531
12200,5534
12206,5348
12210,5224
12195,5688
12200,5528
12210,5217
12195,5684
12201,5509
12210,5230
12200,5540
12200,5539
12206,5356
12199,5573
12199,5572
12200,5541
12206,5350
12253,3893
12200,5535
12242,4236
12196,5662
12201,5507
12210,5228
12200,5537
12201,5517
12200,5547
12200,5550
12205,5395
12200,5549
12253,3906
12202,5487
12202,5482
12210,5233
12195,5698
12200,5543
12205,5388
12199,5577
12201,5514
12205,5390
12200,5556
12210,5246
12200,5555
12211,5217
12200,5558
12200,5557
12200,5552
12202,5490
12200,5554
12252,3942
12200,5553
12201,5522
12210,5243
12195,5719
12200,5563
12245,4171
12201,5534
12211,5224
12245,4170
12205,5404
12201,5528
12200,5559
12195,5714
12200,5572
12205,5416
12200,5574
12200,5573
12195,5723
12200,5568
12201,5537
12200,5567
12196,5694
12201,5539
12200,5570
12210,5259
12200,5569
12200,5580
12211,5239
12200,5582
12205,5427
12200,5581
12203,5483
12206,5390
12199,5607
12200,5575
12205,5420
12200,5578
12205,5422
12206,5391
12200,5577
12195,5732
12245,4193
12200,5588
12211,5246
12200,5584
12205,5429
12196,5707
12270,3415
12200,5585
12257,3829
12210,5287
12200,5591
12203,5498
12206,5405
12200,5594
12205,5439
12208,5346
12199,5624
12200,5604
12270,3433
12195,5761
12242,4304
12200,5606
12200,5605
12202,5543
12201,5574
12200,5600
12206,5414
12195,5755
12195,5754
12200,5599
12206,5416
12253,3958
12242,4299
12205,5457
12200,5611
12200,5614
12242,4312
12195,5768
12206,5422
12242,4305
12200,5607
12195,5765
12200,5610
12200,5609
12213,5217
12202,5558
12206,5433
12200,5619
12206,5436
12200,5622
12200,5616
12210,5306
12201,5584
12195,5770
12199,5646
12195,5773
12195,5772
12200,5628
12195,5783
12210,5318
12211,5287
12200,5627
12203,5537
12201,5599
12200,5624
12259,3795
12210,5313
12200,5623
12200,5626
12200,5636
12202,5574
12210,5325
12201,5607
12205,5483
12200,5638
12200,5632
12195,5787
12205,5477
12195,5786
12200,5631
12200,5634
12367,456
12200,5633
12195,5799
12248,4155
12206,5457
12210,5336
12200,5646
12200,5645
12205,5490
12213,5237
12195,5794
12200,5639
12200,5642
12205,5487
12195,5797
12200,5641
12195,5796
12195,5807
12200,5651
12203,5558
12366,507
12202,5591
12205,5498
12200,5648
12206,5461
12201,5619
12200,5650
12210,5340
12200,5649
12200,5660
12195,5815
12210,5349
12201,5628
12200,5659
12243,4329
12205,5507
12201,5631
12195,5817
12200,5662
12200,5661
12206,5475
12202,5599
12206,5470
12200,5656
12207,5439
12210,5346
12201,5624
12200,5655
12257,3891
12210,5348
12200,5657
12259,3839
12200,5668
12202,5605
12195,5822
12200,5667
12210,5360
12200,5670
12201,5638
12205,5514
12205,5509
12195,5819
12200,5664
12206,5477
12211,5325
12200,5665
12200,5676
12195,5831
12200,5675
12200,5678
12245,4283
12200,5677
12195,5827
12200,5672
12210,5362
12200,5671
12205,5516
12244,4309
12214,5239
12200,5673
12202,5622
12206,5498
12200,5684
12205,5528
12266,3640
12202,5624
12210,5375
12214,5246
12200,5682
12247,4225
12200,5681
12195,5836
12205,5537
12195,5847
12199,5725
12200,5694
12206,5507
12200,5688
12206,5502
12202,5626
12200,5687
12211,5346
12200,5690
12201,5659
12200,5700
12201,5668
12206,5516
12201,5671
12200,5702
12195,5856
12214,5267
12200,5696
12195,5850
12196,5819
12200,5698
12214,5264
12200,5697
12206,5522
12202,5645
12200,5707
12200,5710
12203,5611
12204,5580
12252,4092
12195,5859
12200,5704
12200,5703
12196,5830
12195,5860
12200,5716
12210,5405
12203,5622
12207,5498
12201,5687
12214,5284
12200,5717
12203,5624
12195,5872
12199,5748
12213,5308
12200,5714
12200,5713
12214,5279
12201,5682
12200,5724
12200,5723
12259,3894
12200,5726
12206,5539
12366,579
12200,5725
12203,5627
12211,5378
12200,5719
12196,5845
12202,5670
12200,5732
12200,5731
12200,5734
12201,5703
12205,5578
12195,5883
12214,5293
12205,5572
12195,5885
12199,5761
12210,5420
12216,5233
12205,5574
12200,5740
12202,5678
12200,5739
12205,5584
12203,5649
12200,5742
12195,5897
12246,4315
12206,5550
12200,5736
12210,5425
12196,5861
12200,5737
12208,5489
12200,5748
12211,5407
12200,5747
12211,5406
12202,5688
12210,5433
12200,5743
12202,5684
12196,5880
12200,5755
12200,5757
12211,5416
12200,5752
12263,3799
12205,5599
12200,5754
12200,5753
12206,5567
12203,5671
12203,5670
12200,5763
12195,5918
12200,5765
12252,4153
12195,5915
12200,5759
12200,5762
12195,5917
12205,5607
12211,5420
12200,5761
12200,5772
12213,5369
12203,5679
12210,5462
12200,5771
12206,5588
12200,5773
12200,5768
12195,5923
12200,5767
12218,5212
12200,5770
12210,5470
12200,5780
12205,5624
12195,5934
12201,5748
12218,5224
12200,5782
12202,5719
12213,5378
12195,5936
12218,5223
12205,5626
12202,5714
12218,5218
12200,5775
12200,5778
12195,5933
12203,5684
12206,5591
12205,5622
12195,5932
12205,5633
12200,5787
12214,5356
12200,5790
12200,5789
12195,5944
12200,5784
12201,5753
12200,5783
12199,5814
12205,5628
12205,5631
12200,5786
12202,5723
12195,5940
12200,5796
12218,5238
12285,3160
12200,5798
12211,5456
12276,3441
12200,5797
12201,5761
12210,5481
12196,5915
12200,5791
12202,5732
12200,5794
12200,5793
12214,5359
12205,5638
12206,5607
12201,5772
12200,5806
12205,5651
12200,5805
12200,5800
12210,5489
12200,5799
12210,5492
12200,5802
12200,5812
12195,5969
12205,5659
12200,5814
12200,5813
12206,5627
12200,5808
12206,5622
12218,5249
12200,5807
12252,4197
12195,5964
12203,5726
12200,5819
12200,5822
12202,5759
12218,5258
12203,5722
12195,5970
12263,3862
12200,5815
12210,5508
12218,5260
12206,5631
12200,5817
12201,5786
12253,4174
12204,5704
12195,5983
12200,5828
12200,5827
12202,5765
12202,5768
12200,5830
12211,5489
12285,3195
12195,5984
12200,5829
12270,3654
12285,3189
12201,5793
12200,5824
12202,5761
12200,5823
12195,5978
12205,5671
12200,5826
12200,5825
12201,5794
12200,5836
12211,5494
12253,4195
12195,5993
12206,5651
12200,5837
12201,5800
12200,5831
12280,3354
12206,5648
12200,5834
12205,5678
12200,5833
12218,5286
12200,5843
12206,5659
12200,5845
12202,5783
12196,5964
12200,5840
12205,5684
12202,5780
12195,5997
12216,5346
12205,5687
12199,5872
12195,5996
12200,5841
12199,5883
12200,5852
12367,674
12200,5854
12201,5822
12200,5853
12203,5755
12200,5848
12202,5786
12200,5847
12195,6005
12214,5416
12211,5509
12263,3897
12201,5819
12200,5850
12196,5974
12213,5446
12200,5849
12195,6004
12202,5787
12200,5860
12200,5859
12200,5862
12257,4095
12218,5304
12200,5861
12212,5489
12200,5856
12200,5858
12202,5796
12218,5300
12206,5671
12200,5857
12195,6012
12195,6023
12210,5558
12285,3233
12201,5836
12200,5870
12195,6025
12218,5312
12205,5714
12201,5833
12217,5336
12200,5863
12199,5897
12218,5308
12210,5556
12200,5866
12218,5318
12202,5814
12208,5627
12214,5441
12200,5875
12195,6033
12200,5877
12202,5815
12208,5624
12200,5872
12200,5871
12195,6026
12200,5874
12203,5781
12218,5316
12205,5719
12213,5470
12214,5439
12201,5853
12202,5822
12210,5574
12200,5883
12195,6038
12218,5327
12200,5885
12252,4268
12202,5817
12195,6037
12200,5881
12196,6005
12201,5850
12366,746
12195,6047
12200,5892
12201,5860
12200,5891
12210,5581
12200,5894
12210,5584
12200,5893
12210,5578
12203,5796
12201,5858
12200,5889
12196,6013
12200,5900
12200,5899
12201,5871
12195,6057
12200,5902
12200,5901
12201,5870
12216,5405
12200,5896
12214,5462
12200,5895
12200,5898
12200,5897
12200,5907
12262,3988
12200,5910
12200,5909
12195,6064
12202,5847
12205,5748
12195,6061
12220,5296
12205,5761
12211,5575
12216,5420
12214,5481
12200,5915
12203,5822
12200,5918
12202,5856
12200,5917
12197,6005
12202,5850
12195,6067
12200,5914
12219,5325
12218,5356
12199,5944
12213,5510
12200,5924
12200,5923
12211,5582
12201,5892
12205,5768
12202,5861
12270,3753
12200,5926
12214,5492
12211,5584
12195,6080
12200,5920
12366,774
12205,5765
12200,5919
12195,6077
12200,5922
12202,5860
12196,6046
12202,5859
12200,5932
12253,4288
12199,5962
12217,5407
12195,6089
12213,5531
12196,6058
12206,5748
12202,5872
12200,5934
12210,5624
12263,3980
12199,5964
12200,5933
12205,5778
12195,6083
12205,5772
12195,6084
12200,5929
12206,5743
12199,5971
12195,6095
12200,5940
12270,3770
12200,5939
12206,5753
12205,5787
12199,5973
12270,3771
12200,5941
12214,5507
12205,5786
12211,5600
12205,5781
12200,5936
12205,5780
12205,5783
12196,6062
12195,6092
12205,5782
12280,3457
12202,5875
12210,5627
12205,5793
12206,5762
12201,5917
12211,5607
12211,5606
12195,6105
12200,5950
12210,5639
12195,6104
12205,5794
12270,3774
12200,5944
12196,6068
12200,5943
12200,5946
12211,5605
12202,5883
12200,5945
12280,3465
12200,5956
12358,1058
12200,5955
12206,5772
12200,5958
12200,5952
12200,5951
12214,5517
12205,5796
12195,6109
12195,6108
12206,5767
12200,5953
12201,5922
12205,5798
12218,5395
12200,5964
12259,4135
12203,5871
12200,5963
12220,5346
12213,5563
12263,4012
12211,5624
12195,6120
12270,3790
12210,5650
12195,6114
12210,5649
12202,5897
12200,5959
12200,5962
12205,5807
12195,6116
12202,5899
12200,5961
12199,6003
12195,6127
12205,5817
12210,5662
12200,5972
12200,5971
12201,5940
12195,6129
12205,5819
12200,5973
12213,5570
12200,5968
12195,6123
12200,5967
12205,5815
12200,5970
12195,6125
12200,5969
12202,5907
12195,6124
12202,5918
12210,5670
12206,5793
12200,5979
12205,5827
12200,5982
12200,5981
12196,6100
12201,5944
12210,5668
12200,5978
12218,5420
12205,5822
12205,5833
12200,5988
12200,5987
12195,6145
12200,5990
12199,6020
12217,5462
12218,5431
12195,6139
12213,5581
12200,5984
12200,5983
12195,6138
12270,3816
12210,5676
12206,5800
12203,5892
12195,6140
12200,5985
12216,5489
12202,5923
12210,5675
12200,5996
12204,5872
12195,6150
12202,5933
12207,5778
12195,6152
12200,5992
12210,5682
12214,5558
12270,3821
12200,5991
12205,5836
12195,6146
12202,5932
12200,5993
12200,6003
12211,5662
12202,5944
12200,6006
12225,5231
12214,5572
12199,6037
12205,5850
12200,6005
12206,5819
12195,6160
12206,5814
12195,6155
12366,854
12200,6000
12200,5999
12201,5968
12195,6154
12201,5971
12200,6002
12205,5847
12200,6001
12201,5970
12200,6012
12195,6167
12200,6011
12195,6169
12205,5859
12210,5704
12213,5611
12200,6013
12205,5853
12210,5698
12214,5574
12195,6162
12274,3716
12200,6010
12200,6009
12196,6144
12200,6020
12195,6174
12200,6022
12206,5836
12200,6021
12200,6016
12217,5489
12196,6139
12205,5860
12195,6170
12203,5922
12200,6015
12200,6018
12211,5676
12200,6017
12210,5707
12200,6028
12195,6183
12210,5717
12205,5872
12205,5875
12196,6153
12200,6024
12200,6023
12205,5871
12203,5933
12195,6181
12202,5964
12200,6026
12200,6025
12205,5870
12200,6036
12259,4207
12195,6190
12202,5973
12206,5849
12200,6038
12285,3403
12200,6037
12200,6032
12207,5815
12202,5970
12203,5939
12196,6155
12202,5969
12196,6158
12200,6033
12202,5971
12200,6043
12205,5891
12202,5984
12200,6046
12218,5487
12200,6045
12195,6200
12205,5885
12220,5420
12201,6009
12200,6040
12200,6039
12206,5853
12200,6042
12200,6041
12195,6207
12263,4098
12205,5899
12200,6054
12200,6053
12200,6048
12218,5490
12206,5862
12195,6202
12205,5892
12196,6171
12200,6049
12201,6018
12195,6215
12200,6060
12207,5843
12202,5997
12210,5752
12214,5628
12200,6061
12199,6092
12196,6185
12199,6087
12202,5993
12200,6055
12201,6024
12200,6058
12210,5748
12213,5655
12214,5624
12203,5964
12200,6057
12201,6026
12210,5747
12195,6212
12213,5664
12211,5726
12200,6067
12200,6070
12205,5914
12200,6069
12200,6064
12210,5754
12203,5970
12209,5784
12195,6218
12200,6063
12218,5507
12203,5983
12200,6076
12195,6230
12200,6075
12205,5920
12200,6078
12200,6077
12200,6072
12195,6226
12200,6071
12200,6074
12202,6012
12199,6104
12259,4255
12196,6208
12199,6115
12200,6084
12200,6083
12199,6114
12196,6207
12214,5649
12200,6086
12218,5528
12206,5899
12200,6085
12210,5775
12202,6023
12200,6080
12200,6079
12201,6048
12202,6020
12225,5307
12200,6092
12200,6091
12205,5933
12200,6088
12195,6242
12200,6087
12200,6090
12211,5748
12200,6089
12195,6244
12195,6255
12210,5790
12201,6069
12206,5914
12202,6038
12202,6037
12200,6099
12200,6102
12217,5575
12200,6101
12195,6256
12199,6127
12200,6095
12201,6067
12200,6098
12285,3463
12199,6129
12200,6097
12200,6108
12200,6107
12203,6017
12213,5707
12202,6047
12200,6109
12196,6233
12200,6104
12201,6072
12200,6103
12200,6105
12200,6116
12203,6023
12199,6147
12200,6115
12195,6270
12210,5808
12210,5807
12201,6086
12200,6117
12195,6267
12200,6111
12203,6018
12195,6266
12200,6114
12214,5679
12195,6268
12200,6113
12200,6124
12205,5969
12202,6061
12200,6123
12200,6126
12205,5971
12203,6033
12200,6125
12205,5970
12203,6026
12199,6150
12205,5964
12196,6243
12200,6119
12213,5716
12200,6122
12200,6121
12218,5563
12211,5780
12196,6245
12217,5605
12195,6286
12286,3465
12195,6289
12200,6133
12200,6128
12206,5942
12205,5973
12200,6127
12195,6282
12196,6251
12211,5786
12218,5569
12206,5944
12203,6037
12218,5572
12202,6067
12204,6005
12195,6284
12210,5819
12200,6129
12201,6109
12210,5830
12200,6140
12200,6139
12202,6077
12355,1334
12205,5984
12200,6142
12200,6141
12203,6043
12200,6136
12201,6105
12218,5578
12216,5639
12200,6135
12195,6290
12218,5580
12200,6138
12205,5983
12206,5951
12200,6148
12206,5962
12200,6147
12230,5217
12195,6305
12200,6150
12200,6149
12202,6087
12200,6144
12210,5833
12195,6298
12218,5588
12200,6146
12202,6083
12200,6145
12207,5939
12200,6156
12214,5722
12195,6310
12200,6155
12201,6124
12210,5845
12259,4329
12195,6313
12200,6158
12216,5662
12196,6281
12218,5599
12205,5997
12200,6152
12195,6307
12201,6121
12217,5624
12200,6151
12210,5841
12202,6089
12206,5968
12202,6092
12200,6154
12295,3209
12211,5812
12200,6153
12205,6009
12210,5854
12196,6287
12200,6163
12195,6321
12202,6104
12218,5607
12201,6129
12195,6315
12211,5819
12200,6159
12199,6190
12200,6162
12227,5325
12205,6006
12196,6285
12205,6017
12202,6109
12210,5861
12211,5830
12200,6174
12211,5833
12205,6018
12213,5770
12200,6173
12200,6168
12203,6075
12206,5982
12205,6012
12200,6167
12202,6105
12200,6170
12199,6200
12196,6293
12201,6138
12218,5611
12200,6169
12195,6335
12200,6180
12196,6304
12200,6179
12205,6024
12260,4319
12195,6337
12200,6182
12204,6058
12200,6181
12207,5964
12292,3329
12196,6300
12200,6176
12201,6145
12202,6114
12205,6020
12195,6330
12200,6175
12213,5775
12205,6023
12202,6116
12195,6332
12201,6146
12202,6115
12200,6188
12211,5847
12203,6095
12200,6187
12200,6190
12196,6313
12195,6344
12218,5631
12200,6189
12202,6127
12196,6308
12285,3548
12200,6183
12200,6186
12218,5628
12200,6185
12203,6092
12196,6309
12202,6123
12195,6351
12196,6320
12203,6103
12200,6195
12196,6319
12203,6105
12195,6352
12218,5639
12200,6197
12202,6129
12210,5881
12200,6191
12201,6163
12200,6194
12200,6193
12201,6162
12205,6038
12200,6204
12196,6328
12195,6359
12198,6265
12205,6048
12216,5707
12202,6144
12200,6206
12200,6205
12200,6200
12220,5580
12218,5642
12205,6047
12200,6202
12195,6356
12200,6201
12200,6212
12208,5964
12196,6336
12202,6150
12199,6242
12201,6183
12200,6213
12199,6239
12204,6084
12200,6207
12218,5649
12210,5897
12210,5900
12196,6334
12200,6210
12206,6024
12213,5807
12218,5651
12200,6220
12200,6219
12196,6343
12196,6346
12199,6253
12202,6160
12200,6222
12211,5881
12211,5880
12200,6221
12196,6345
12205,6061
12200,6216
12214,5781
12200,6215
12200,6218
12206,6032
12196,6342
12201,6187
12360,1257
12200,6217
12201,6197
12197,6320
12205,6075
12200,6230
12266,4183
12218,5671
12202,6167
12196,6353
12200,6229
12206,6038
12205,6069
12200,6224
12210,5914
12200,6223
12212,5854
12200,6226
12210,5915
12218,5667
12202,6174
12200,6236
12218,5678
12210,5926
12200,6235
12270,4065
12203,6145
12205,6083
12200,6237
12200,6232
12202,6170
12200,6231
12210,5924
12207,6017
12203,6141
12200,6233
12213,5841
12202,6181
12200,6246
12202,6183
12211,5899
12200,6239
12229,5343
12200,6242
12211,5901
12210,5932
12205,6086
12200,6241
12196,6365
12214,5807
12202,6190
12200,6252
12212,5880
12219,5662
12200,6251
12210,5943
12208,6005
12200,6253
12200,6248
12203,6155
12200,6247
12204,6123
12205,6092
12205,6095
12200,6250
12201,6219
12200,6249
12203,6156
12205,6105
12200,6260
12200,6259
12205,6104
12200,6262
12202,6200
12208,6013
12210,5951
12200,6256
12200,6255
12213,5852
12203,6162
12229,5359
12205,6103
12200,6257
12204,6144
12200,6268
12200,6267
12200,6270
12213,5866
12200,6269
12202,6207
12205,6114
12205,6109
12200,6264
12202,6202
12205,6108
12211,5922
12200,6263
12200,6266
12200,6265
12203,6183
12200,6276
12211,5934
12200,6275
12202,6216
12205,6123
12200,6278
12202,6215
12213,5874
12200,6277
12206,6086
12200,6271
12205,6116
12203,6181
12199,6305
12214,5840
12202,6212
12200,6273
12200,6284
12202,6222
12201,6253
12205,6129
12200,6283
12210,5976
12203,6193
12200,6285
12205,6125
12199,6310
12205,6124
12200,6282
12200,6281
12217,5754
12201,6250
12200,6292
12207,6075
12211,5951
12210,5982
12200,6291
12225,5519
12200,6294
12199,6325
12205,6138
12200,6293
12200,6288
12202,6226
12200,6287
12200,6290
12200,6289
12200,6300
12205,6145
12200,6299
12200,6301
12205,6146
12210,5991
12205,6141
12200,6296
12215,5830
12200,6295
12200,6298
12210,5988
12202,6246
12200,6308
12200,6307
12210,6000
12202,6248
12205,6155
12200,6309
12206,6118
12202,6242
12200,6304
12202,6244
12218,5748
12205,6151
12204,6181
12200,6305
12205,6150
12199,6347
12200,6315
12210,6005
12205,6160
12211,5974
12216,5819
12202,6256
12200,6318
12205,6162
12202,6255
12200,6317
12285,3682
12213,5909
12200,6312
12202,6249
12200,6311
12203,6221
12200,6314
12205,6159
12200,6313
12206,6138
12200,6324
12210,6013
12201,6292
12200,6326
12227,5489
12216,5830
12218,5767
12200,6325
12205,6170
12200,6320
12218,5762
12200,6319
12218,5761
12200,6321
12199,6352
12202,6270
12203,6238
12200,6331
12200,6334
12200,6333
12200,6328
12203,6235
12200,6327
12202,6268
12200,6330
12200,6329
12211,5988
12213,5926
12218,5782
12200,6339
12200,6342
12205,6187
12200,6341
12210,6026
12205,6181
12200,6336
12200,6335
12210,6025
12205,6183
12200,6337
12202,6275
12214,5914
12270,4178
12202,6286
12200,6348
12206,6162
12200,6347
12216,5854
12200,6350
12200,6349
12213,5946
12270,4179
12200,6344
12218,5786
12202,6282
12200,6343
12201,6312
12211,6005
12210,6036
12200,6346
12213,5943
12200,6345
12205,6190
12210,6046
12213,5953
12200,6356
12205,6201
12200,6355
12205,6200
12210,6048
12200,6358
12205,6202
12200,6352
12218,5794
12202,6290
12210,6042
12200,6351
12206,6165
12211,6013
12200,6353
12210,6043
12200,6364
12200,6363
12201,6335
12218,5807
12200,6365
12203,6267
12200,6360
12202,6298
12200,6359
12205,6207
12200,6361
12201,6341
12202,6310
12210,6062
12214,5940
12205,6219
12206,6187
12210,6058
12210,6057
12201,6336
12202,6305
12205,6215
12210,6060
12202,6307
12202,6320
12201,6351
12205,6226
12235,5296
12205,6221
12202,6313
12203,6282
12211,6034
12210,6068
12218,5819
12202,6315
12216,5881
12210,6078
12211,6046
12208,6139
12202,6325
12206,6204
12205,6235
12203,6297
12210,6079
12210,6074
12201,6355
12218,5827
12202,6333
12211,6057
12214,5964
12204,6267
12360,1431
12218,5833
12202,6332
12213,5991
12218,5836
12205,6249
12211,6062
12205,6248
12203,6313
12202,6344
12206,6213
12210,6089
12203,6306
12205,6246
12211,6060
12205,6256
12218,5853
12202,6351
12206,6227
12218,5850
12206,6222
12213,6005
12202,6345
12205,6255
12211,6068
12206,6223
12202,6347
12205,6265
12278,4002
12205,6264
12210,6109
12211,6078
12203,6328
12202,6356
12302,3256
12213,6015
12202,6355
12218,5870
12235,5343
12203,6335
12210,6118
12216,5934
12205,6275
12211,6089
12210,6119
12214,5992
12210,6115
12205,6270
12207,6221
12203,6345
12205,6282
12210,6127
12216,5941
12290,3641
12208,6186
12212,6062
12206,6247
12213,6043
12210,6135
12206,6253
12211,6100
12205,6286
12218,5894
12205,6297
12214,6017
12206,6265
12210,6144
12204,6330
12205,6298
12203,6355
12217,5920
12218,5892
12204,6326
12206,6264
12210,6139
12211,6118
12210,6149
12205,6307
12205,6306
12213,6058
12211,6115
12280,3976
12214,6023
12206,6271
12205,6313
12210,6158
12206,6281
12216,5974
12205,6315
12219,5880
12211,6128
12211,6123
12210,6153
12210,6155
12220,5845
12205,6320
12205,6323
12206,6292
12218,5919
12218,5914
12214,6037
12218,5915
12211,6144
12211,6139
12218,5922
12205,6325
12205,6324
12210,6171
12214,6058
12205,6336
12213,6091
12211,6153
12195,6648
12308,3139
12212,6115
12211,6146
12205,6335
12218,5932
12211,6149
12206,6303
12205,6344
12218,5943
12216,6005
12217,5974
12210,6186
12213,6095
12218,5940
12205,6355
12216,6013
12206,6323
12234,5455
12210,6194
12211,6162
12210,6193
12209,6224
12205,6351
12213,6113
12206,6329
12210,6205
12275,4190
12210,6208
12210,6207
12211,6171
12276,4155
12210,6201
12205,6356
12218,5956
12302,3362
12211,6185
12302,3363
12210,6215
12302,3357
12210,6212
12218,5964
12218,5963
12217,6005
12210,6222
12218,5973
12217,6007
12210,6224
12206,6348
12218,5969
12211,6186
12210,6230
12211,6201
12216,6046
12218,5983
12206,6355
12208,6293
12242,5239
12196,6660
12214,6101
12211,6194
12206,6352
12213,6135
12211,6207
12208,6300
12211,6208
12210,6233
12210,6246
12213,6153
12214,6121
12207,6335
12210,6243
12218,6006
12210,6253
12208,6315
12219,5974
12211,6224
12211,6219
12229,5660
12210,6249
12210,6251
12208,6324
12213,6168
12211,6233
12218,6009
12216,6074
12210,6260
12214,6146
12213,6176
12210,6271
12210,6266
12214,6141
12218,6020
12213,6185
12214,6156
12214,6155
12213,6186
12211,6243
12213,6180
12218,6028
12210,6276
12211,6245
12214,6162
12210,6285
12218,6037
12210,6287
12211,6251
12210,6281
12219,6005
12211,6253
12213,6191
12210,6283
12210,6294
12210,6293
12210,6296
12211,6259
12210,6290
12226,5793
12219,6013
12211,6271
12366,1465
12210,6304
12213,6204
12214,6176
12210,6300
12210,6309
12211,6281
12214,6182
12216,6119
12213,6212
12210,6308
12211,6287
12210,6317
12217,6100
12218,6069
12210,6320
12210,6319
12211,6283
12210,6313
12211,6285
12210,6315
12211,6294
12216,6139
12210,6328
12210,6327
12211,6296
12210,6321
12275,4309
12211,6293
12242,5331
12210,6334
12218,6086
12366,1498
12195,6798
12212,6271
12211,6304
12229,5742
12211,6300
12213,6249
12210,6342
12195,6806
12210,6341
12391,730
12216,6155
12219,6062
12210,6343
12200,6648
12210,6337
12245,5255
12211,6309
12211,6308
12216,6153
12195,6815
12195,6814
12245,5267
12218,6104
12211,6320
12242,5359
12210,6346
12214,6222
12195,6811
12214,6221
12210,6345
12195,6810
12210,6348
12211,6317
12285,4022
12210,6358
12211,6327
12216,6172
12195,6822
12216,6171
12195,6825
12210,6360
12195,6824
12246,5243
12195,6819
12214,6229
12195,6818
12217,6139
12211,6335
12211,6334
12218,6120
12195,6832
12218,6114
12214,6238
12210,6361
12218,6116
12195,6829
12218,6115
12225,5898
12245,5278
12211,6343
12211,6342
12195,6838
12211,6345
12218,6128
12218,6127
12218,6121
12218,6124
12214,6248
12217,6155
12218,6123
12216,6185
12211,6353
12196,6817
12196,6812
12218,6129
12195,6842
12195,6845
12219,6100
12211,6359
12217,6172
12195,6856
12218,6138
12245,5300
12195,6850
12218,6140
12217,6171
12219,6118
12202,6648
12195,6864
12218,6151
12218,6146
12218,6145
12211,6365
12218,6147
12195,6871
12195,6873
12219,6128
12217,6185
12216,6215
12195,6866
12196,6838
12217,6186
12292,3861
12196,6848
12195,6878
12213,6320
12195,6880
12196,6849
12195,6874
12213,6319
12214,6297
12203,6638
12195,6889
12214,6300
12218,6176
12196,6858
12219,6144
12195,6888
12219,6139
12195,6883
12195,6885
12195,6884
12213,6326
12196,6864
12203,6646
12195,6897
12219,6153
12200,6741
12214,6307
12196,6859
12195,6892
12195,6903
12196,6872
12198,6809
12216,6253
12203,6651
12225,5968
12195,6901
12292,3894
12218,6187
12195,6900
12214,6322
12195,6911
12217,6229
12197,6849
12196,6879
