genre_1,genre_2
2537,1598
2185,12513
8653,8619
8652,8650
2540,1509
3367,8642
2540,1511
8652,8645
8653,8620
2540,1523
2185,12532
5711,1530
8653,8640
5712,1509
7596,8640
2185,12543
3573,2285
2186,12518
8655,8584
8655,8585
7596,8654
8655,8594
8655,8595
5357,12525
1251,8742
8655,8590
2537,1645
8655,8603
5712,1530
8653,8662
2537,1655
2186,12535
8655,8610
2540,1566
2185,12570
2186,12541
3574,2285
2187,12519
8655,8615
5357,12553
2186,12557
3366,8750
8653,8692
2542,1530
2187,12536
7600,8582
5709,1667
8655,8640
2543,1509
7596,8710
8653,8712
429,1509
2188,12518
2542,1543
8655,8646
8652,8739
8657,8585
2187,12550
7596,8712
1486,1515
429,1515
2188,12524
2188,12527
1246,8964
2299,9091
1486,1525
2543,1530
2189,12512
7601,8581
1251,8824
2189,12517
2188,12548
7601,8585
2189,12518
429,1543
7599,8656
2189,12529
8658,8596
8647,8937
8877,1807
8658,8605
7601,8603
8658,8607
8652,8793
7601,8601
5715,1530
7600,8638
7601,8607
8657,8633
8657,8640
8658,8609
3577,2285
2189,12544
431,1509
1251,8858
431,1511
8658,8623
1260,8583
8658,8619
8657,8662
3362,8963
8647,8973
8878,1807
5472,9091
8653,8793
2526,2117
7601,8633
8653,8795
8652,8826
8658,8645
429,1598
1260,8606
8658,8642
5489,8581
5489,8587
1134,12518
5489,8585
5489,8590
7601,8654
5489,8594
8879,1807
3373,8656
8658,8659
5489,8603
1134,12535
5489,8601
5489,8604
2544,1598
2191,12541
3590,1941
7601,8674
2547,1509
2192,12514
5718,1509
7600,8710
2547,1511
433,1509
8657,8717
8653,8841
7600,8712
5489,8616
3366,8895
433,1515
2192,12526
8661,8591
8653,8849
8658,8690
5718,1530
8661,8608
8661,8609
2544,1623
5489,8632
2191,12570
2545,1598
433,1536
5489,8640
8661,8618
8658,8712
2192,12545
2548,1509
3377,8583
206,8580
2547,1547
3373,8711
433,1547
5489,8654
206,8585
2193,12526
5489,8662
2529,2117
2193,12532
1260,8693
5720,1509
2547,1566
5365,12518
8655,8835
8661,8650
5720,1515
8658,8745
206,8619
1134,12619
8661,8662
1260,8727
433,1598
8867,2285
2195,12514
431,1663
8658,8775
2194,12548
8664,8597
2195,12525
8664,8591
8652,8966
8664,8594
5721,1530
8879,1941
8664,8601
7822,1941
8658,8796
1494,1509
437,1509
7600,8831
437,1515
1251,9050
8658,8809
7600,8848
8664,8638
2196,12536
5720,1598
5368,12518
2197,12512
2552,1509
2196,12548
5368,12525
2552,1515
8664,8649
2197,12525
8658,8848
5489,8783
8885,1807
2197,12532
2549,1623
2551,1561
8664,8665
5368,12545
206,8727
2553,1509
8658,8858
2198,12513
8652,9045
3382,8583
2197,12550
3382,8585
206,8739
3382,8587
3382,8594
8871,2285
8661,8795
2552,1561
2553,1530
3382,8603
8661,8801
3382,8608
8668,8585
437,1598
8664,8710
2199,12512
8668,8580
2554,1509
2199,12518
8668,8593
3382,8615
8666,8656
2199,12524
8661,8814
8668,8608
8666,8667
2552,1598
2555,1509
441,1509
8658,8923
7600,8959
7600,8964
2551,1645
2200,12525
3382,8654
1494,1645
2198,12592
8658,8937
8888,1807
8661,8859
5727,1509
1494,1663
8668,8650
1474,2285
5372,12525
8655,9060
2556,1518
3382,8679
7611,8656
8661,8870
3382,8686
2200,12559
2201,12532
2556,1530
2554,1591
8671,8581
5373,12514
8668,8669
2557,1509
2202,12514
443,1509
5373,12523
5728,1515
8671,8585
5373,12526
5373,12525
5373,12531
5372,12559
2201,12558
443,1523
5728,1530
7614,8597
8671,8610
3382,8726
7614,8605
3382,8727
5704,2285
3601,1941
5489,8950
441,1598
5729,1509
2553,1667
5374,12518
8664,8831
8672,8584
5373,12552
2551,1732
7614,8623
2203,12526
2554,1645
5374,12529
8668,8724
8671,8631
8673,8582
2556,1598
8673,8583
5730,1509
2204,12514
445,1509
2204,12518
8668,8739
8671,8649
2555,1645
8673,8593
8673,8605
2557,1591
8664,8886
2558,1561
445,1530
8673,8608
3382,8797
8673,8623
2205,12518
445,1543
1260,9050
2556,1643
2205,12531
2205,12533
3382,8815
2558,1591
5729,1598
5707,2285
8673,8645
8675,8585
2561,1509
8673,8641
2561,1511
1504,1509
7614,8712
2206,12518
2205,12548
1149,12518
7618,8585
2206,12524
7618,8594
7618,8597
8673,8669
203,9091
8675,8608
8879,2285
3384,8790
8676,8585
2207,12514
443,1663
8673,8674
448,1509
2207,12518
8675,8618
2207,12525
7619,8596
2206,12557
7619,8601
5733,1530
8676,8597
8675,8629
2562,1530
8675,8640
448,1530
7619,8608
8891,1941
2561,1566
2208,12512
8673,8710
3384,8830
8673,8719
8673,8712
7619,8623
8675,8662
8675,8665
8881,2272
8677,8597
2208,12531
8661,9094
8676,8640
7619,8640
5380,12514
5735,1509
7619,8638
1504,1598
6564,8581
2209,12512
5380,12518
1149,12606
7621,8580
2564,1509
8673,8737
6564,8585
7621,8585
6564,8584
6564,8583
8673,8739
6564,8590
5380,12525
7618,8682
6564,8587
8897,1807
6564,8594
2209,12526
2560,1645
6564,8598
5380,12534
7621,8603
2563,1561
5735,1530
8676,8662
6564,8603
6564,8608
448,1598
2210,12514
8671,8835
3382,8958
2561,1645
7621,8625
6564,8623
8675,8717
7621,8634
6564,8632
6564,8642
7619,8708
6564,8645
2566,1509
8677,8682
7621,8645
5382,12523
7619,8712
8673,8801
8677,8678
7619,8710
2559,1732
8899,1807
2210,12553
8673,8814
5382,12525
5382,12531
7618,8750
2566,1530
6564,8669
8666,9047
2564,1598
2211,12541
3599,2285
2567,1509
5738,1509
2567,1511
1510,1509
5382,12552
453,1509
3396,8585
6564,8679
6564,8686
2567,1523
2212,12532
3598,2333
8673,8850
453,1530
2566,1566
3396,8603
8675,8795
8673,8859
2568,1509
8668,9023
3396,8614
7625,8585
8676,8778
2213,12518
1510,1547
8668,9031
8675,8814
2213,12524
7625,8597
5384,12532
7621,8727
6564,8726
2213,12533
7619,8793
3396,8633
2569,1509
8673,8889
1512,1509
455,1509
6564,8742
1512,1511
6564,8739
7625,8623
2213,12555
3396,8649
5385,12525
5385,12530
5385,12531
5385,12529
1512,1523
8902,1807
2569,1530
5738,1598
7625,8642
8684,8585
3382,9106
1513,1509
2570,1509
2570,1511
8684,8591
1155,12610
8684,8594
5386,12525
8673,8931
5386,12531
8673,8941
7846,1807
2215,12526
3382,9119
5741,1530
8684,8608
8671,9013
2215,12538
1514,1509
5386,12551
457,1509
8671,9016
5387,12518
5387,12525
5387,12523
8673,8960
2567,1645
5738,1645
8685,8601
2216,12532
8685,8597
2569,1591
2552,2117
2571,1530
1513,1561
1514,1530
2570,1566
8671,9041
1512,1598
2572,1509
8671,9046
1514,1543
8673,8998
8685,8623
2570,1591
1514,1566
2218,12513
8673,9023
2218,12518
8687,8585
1516,1515
6564,8868
455,1643
1512,1645
5744,1530
2573,1530
2218,12535
8687,8608
457,1598
5745,1509
1517,1509
2574,1509
2573,1543
2574,1511
1159,12610
1503,1947
459,1543
8685,8678
2574,1515
2570,1645
2219,12526
2574,1530
8673,9066
1516,1561
1513,1655
8673,9072
8687,8640
3607,2285
2575,1509
8685,8712
5746,1515
461,1515
8908,1807
8687,8662
459,1598
5392,12518
1519,1509
2221,12517
2575,1543
8689,8621
1519,1511
5392,12522
5392,12525
2576,1515
7618,9054
5392,12523
1519,1518
2572,1645
8684,8793
5745,1598
2221,12536
1517,1598
3609,2285
2577,1509
8689,8642
1520,1509
8691,8590
1520,1511
5392,12552
1516,1645
8691,8596
8691,8609
7625,8887
8691,8604
8687,8729
5746,1598
1519,1566
5749,1515
464,1509
5394,12518
2223,12518
2221,12585
8691,8620
2574,1645
5394,12529
8689,8690
464,1525
2578,1530
2577,1561
2222,12570
2576,1598
5750,1509
1522,1509
1497,2285
2224,12518
2578,1543
2574,1667
2579,1515
2224,12524
5750,1523
8691,8662
3627,1807
5394,12567
2579,1530
2223,12570
8687,8793
5746,1667
3409,8581
1522,1543
2225,12518
5396,12525
2580,1515
3409,8587
3409,8586
8691,8683
5396,12531
7637,8596
3409,8594
8691,8692
5751,1530
2225,12534
5749,1598
464,1598
2226,12514
2581,1509
3409,8608
1524,1509
3409,8610
467,1509
7637,8618
3409,8615
3410,8585
8684,8937
8695,8597
3410,8590
2577,1645
3409,8623
2581,1523
1520,1645
3408,8656
3410,8594
1524,1523
1169,12529
1169,12530
1169,12531
2558,2239
3409,8631
8695,8601
3410,8601
3410,8604
8696,8582
5750,1598
2579,1598
8899,2285
2225,12574
3614,2285
2582,1509
3409,8642
3409,8649
1297,8585
2226,12553
8696,8597
5398,12525
5398,12531
3410,8623
2227,12531
7637,8662
1297,8594
8696,8605
8695,8642
8695,8645
1524,1566
8696,8608
8695,8640
8900,2285
3410,8640
2583,1509
2228,12514
2583,1511
5399,12518
3412,8584
3412,8585
8696,8627
1168,12616
2228,12525
3410,8654
1522,1645
2583,1523
3412,8594
5399,12531
5398,12567
3409,8688
3412,8601
7844,2285
2577,1720
1297,8634
3412,8605
5400,12518
1527,1509
3409,8704
5399,12551
2229,12518
5399,12554
5400,12529
2580,1645
2227,12590
5400,12531
2229,12535
5756,1509
8699,8585
5401,12518
2585,1509
471,1509
5401,12522
5399,12582
8691,8841
8695,8710
8695,8712
5401,12524
5401,12525
3412,8654
467,1645
3633,1807
8699,8597
471,1525
8699,8608
2230,12536
1527,1561
2585,1530
8696,8697
8696,8698
2227,12634
8696,8710
2229,12577
1297,8701
2586,1509
8691,8860
5756,1543
8699,8618
8699,8620
2231,12525
2582,1645
8696,8719
1529,1525
8699,8640
8696,8739
2587,1509
5758,1509
2571,2007
5403,12518
3412,8710
3412,8712
7644,8594
5403,12529
8699,8662
1526,1645
7637,8814
8699,8665
5403,12531
2232,12532
1302,8594
2232,12536
5756,1598
1302,8603
2588,1509
2233,12518
8702,8596
1527,1645
8702,8604
8696,8783
2588,1530
2586,1591
5403,12567
8702,8609
1531,1530
5760,1509
8691,8947
8699,8700
1531,1536
2589,1509
8702,8618
8699,8712
1532,1509
7646,8581
8702,8620
5403,12579
7646,8587
7646,8585
1304,8583
5756,1645
2588,1547
8696,8821
7646,8603
7646,8606
1532,1536
8702,8640
1533,1509
8689,9055
1304,8611
8696,8831
1302,8679
2586,1645
7645,8656
8702,8665
2590,1530
2235,12535
8702,8662
7646,8633
1527,1720
7646,8642
2236,12518
8691,9025
2236,12524
2587,1645
8699,8778
8705,8594
7644,8731
8705,8608
8699,8795
5408,12518
2237,12512
8702,8703
1302,8731
2592,1509
1535,1509
1535,1515
3419,8649
5408,12529
7637,8964
2237,12526
8702,8717
5408,12531
8699,8822
2592,1530
1533,1591
2237,12536
5764,1509
6796,2285
5764,1515
2237,12550
2238,12525
8699,8849
2238,12531
8707,8608
2238,12538
7637,9012
2594,1509
1537,1509
8699,8860
480,1509
8699,8870
8702,8778
2594,1515
1304,8742
1533,1645
2238,12559
3627,2272
1535,1591
2592,1591
8702,8795
1537,1530
1534,1623
2240,12512
1537,1536
3627,2285
1538,1509
5766,1515
3409,9044
8705,8706
1538,1511
2590,1667
1537,1543
8709,8593
8702,8811
2591,1645
1180,12619
8709,8601
5411,12530
8699,8906
8709,8597
8709,8608
8913,2285
2595,1530
8702,8822
8709,8605
2593,1598
8707,8678
3410,9041
2596,1509
1539,1509
3425,8581
3423,8642
2596,1511
1539,1511
3425,8585
8709,8625
3425,8590
8709,8623
8702,8849
482,1525
1520,2117
2596,1530
2241,12539
8702,8860
8707,8698
5413,12514
1538,1566
1539,1536
2242,12514
1304,8824
8707,8712
1540,1509
1540,1511
8709,8645
3426,8581
5413,12523
2596,1543
8707,8708
2241,12550
1312,8583
3426,8585
8707,8719
3426,8587
5413,12525
2593,1645
8702,8870
1182,12619
3425,8631
8709,8662
5764,1655
3426,8603
5766,1598
1312,8603
3426,8606
8709,8669
3425,8642
8699,8988
2591,1732
2598,1515
2243,12522
2243,12525
8705,8815
2243,12537
3426,8633
2599,1509
3426,8642
8709,8712
1542,1509
8699,9018
2599,1515
8709,8710
8713,8597
3426,8649
2244,12525
2599,1523
5417,12474
8699,9039
1542,1530
1542,1536
8917,2285
2244,12545
2600,1509
1542,1541
1542,1543
8713,8623
2245,12525
1539,1643
2245,12531
2600,1530
5769,1598
8707,8821
2598,1598
8702,8981
2601,1509
8713,8642
1544,1509
2601,1511
8715,8591
2600,1543
5417,12523
2596,1667
8709,8778
2246,12519
8711,8711
5417,12525
2245,12554
2246,12526
1540,1645
5417,12529
8709,8793
8715,8608
2245,12567
1544,1530
8715,8605
8702,9017
1312,8727
2599,1598
8716,8585
2246,12550
1544,1543
8702,9026
2247,12518
5417,12552
2247,12523
2247,12525
2247,12531
8709,8814
3425,8785
8920,2285
1545,1530
8702,9039
2600,1598
8705,8947
2601,1566
3646,1941
2603,1509
8715,8642
2248,12518
5419,12518
1545,1543
2603,1515
2247,12552
8715,8650
8713,8712
2248,12524
5419,12529
8709,8850
489,1525
5774,1530
8716,8640
1546,1530
2602,1561
7864,2285
8718,8585
1542,1667
8702,9080
2249,12526
2249,12532
2603,1561
8716,8662
2249,12537
5776,1509
480,1845
8718,8608
2250,12514
2605,1509
8707,8960
1548,1509
8715,8706
2250,12518
2605,1515
7662,8585
8707,8957
2249,12553
5421,12525
7864,2333
7660,8656
8713,8778
8718,8636
8715,8729
8707,8973
8709,8922
5774,1598
5777,1509
5421,12545
3638,2285
1549,1509
2606,1509
1549,1511
2606,1511
8709,8926
1548,1547
2602,1645
8716,8717
2606,1523
5777,1530
8715,8769
1548,1566
5777,1543
2607,1509
1550,1509
2606,1543
8709,8959
2606,1547
7662,8656
2252,12525
1546,1645
8715,8793
1550,1530
2605,1598
8925,2285
2608,1509
1551,1509
1550,1541
2253,12519
8722,8585
5424,12525
1550,1547
8722,8594
8718,8719
8709,8998
5424,12532
2253,12532
2608,1530
8722,8601
1551,1530
7880,1941
2252,12572
3437,8606
2253,12542
2609,1509
1552,1509
8722,8623
2254,12520
2253,12550
5776,1645
3426,8962
8723,8609
2609,1530
3423,9069
7870,2285
2610,1509
1553,1509
2255,12519
1546,1732
3437,8649
5426,12525
268,8587
5426,12531
1549,1645
5426,12529
268,8590
5426,12530
496,1525
2610,1530
2608,1591
8723,8640
1553,1530
5779,1598
268,8603
2256,12514
2255,12545
2611,1509
2256,12513
2254,12578
2256,12518
1553,1543
8725,8593
1326,8585
3438,8649
2607,1645
8725,8591
8723,8662
2609,1591
8725,8608
2611,1530
2256,12535
3426,9044
1326,8608
8725,8619
1555,1509
2612,1509
3441,8581
2612,1511
1555,1511
3441,8582
3441,8585
2612,1518
2257,12525
8723,8683
3441,8591
2608,1645
3441,8593
3441,8594
498,1525
2612,1530
5428,12536
5428,12542
8725,8642
2256,12569
3645,2285
2258,12514
2613,1509
3441,8608
1556,1509
1556,1511
8725,8645
3442,8585
1555,1547
2258,12526
1556,1523
3441,8631
1555,1566
2611,1598
6817,2285
3442,8608
8715,8986
1556,1547
2610,1645
5785,1530
3441,8663
2259,12536
2612,1598
1556,1566
268,8727
8932,2285
3647,2285
2615,1509
1558,1509
2615,1511
501,1509
1558,1511
1553,1667
8725,8710
501,1515
1330,8585
3444,8594
1330,8594
1326,8719
1330,8595
2261,12512
2616,1509
8723,8808
2261,12518
5432,12525
3441,8710
3441,8712
1555,1645
258,9091
2261,12536
2261,12539
5788,1509
5432,12545
1558,1566
2615,1566
2261,12542
1330,8640
2617,1515
2261,12555
2262,12526
2613,1645
3674,1525
5788,1530
8723,8855
2613,1655
1560,1530
1330,8662
2610,1749
1330,8665
7878,2285
7674,8609
2263,12514
504,1509
2263,12518
2614,1645
3444,8686
2263,12534
2263,12537
7674,8640
8733,8585
2619,1509
1562,1509
8733,8581
8733,8582
5435,12518
2264,12518
5435,12525
8733,8594
8733,8588
5435,12529
5546,9091
8733,8601
1330,8717
8733,8597
7674,8662
5788,1598
2619,1530
1558,1655
2617,1598
1560,1598
3442,8793
1563,1509
2619,1543
1563,1511
2265,12518
7674,8683
2620,1515
2616,1645
8734,8601
8734,8603
8734,8597
506,1525
262,9091
5792,1509
5437,12512
504,1598
2621,1509
1564,1509
2621,1511
2620,1543
5788,1645
1563,1547
2266,12525
8733,8654
5437,12529
2266,12532
7679,8585
8725,8929
8734,8650
2622,1509
1565,1509
8733,8682
7679,8582
2622,1511
504,1643
2618,1645
2267,12532
2621,1561
8734,8663
1565,1530
2620,1598
2268,12514
504,1663
8734,8682
2268,12517
8733,8710
7674,8778
1565,1566
5440,12518
1567,1509
2624,1509
8738,8591
2269,12518
8738,8585
8734,8710
2269,12522
7679,8654
8738,8594
1567,1523
5795,1530
2624,1530
2269,12535
1565,1591
8723,9080
2625,1509
5440,12548
5792,1645
2621,1645
2270,12526
8738,8638
8740,8585
2608,2066
7886,2285
5442,12514
2626,1509
8740,8582
2626,1511
5442,12523
2271,12518
8738,8650
5442,12525
8740,8597
2626,1530
8738,8665
2624,1598
7684,8581
8741,8585
2627,1509
8733,8835
1570,1509
2627,1511
7684,8585
513,1509
8741,8582
5443,12525
8741,8594
5443,12523
5443,12531
7684,8601
2625,1591
8945,2285
1570,1530
7684,8603
6831,2285
2628,1509
2628,1511
1570,1543
2273,12518
2273,12529
2628,1523
7684,8633
8741,8640
7684,8642
5775,2285
2627,1566
1569,1598
5445,12518
1572,1509
8738,8739
2629,1515
7684,8654
5445,12527
5445,12524
6831,2333
3457,8621
2274,12526
2625,1645
8741,8665
8740,8697
8740,8698
7686,8597
2619,1836
5445,12538
8741,8662
7686,8601
1572,1530
1573,1509
2275,12514
2629,1543
6503,12525
1572,1543
7679,8835
8740,8710
2630,1515
8740,8719
1572,1547
7686,8623
6503,12526
7674,8999
6503,12532
2275,12526
1573,1523
5801,1530
2630,1530
7686,8640
8738,8797
2630,1536
6503,12548
7686,8642
2631,1509
8744,8621
2276,12518
1574,1515
2276,12522
7686,8654
2627,1645
8744,8623
2276,12527
6503,12562
3457,8690
7684,8730
8738,8831
2629,1598
8744,8642
1575,1509
1575,1511
8746,8585
2276,12555
2628,1645
1217,12619
1565,1833
8965,1807
1565,1836
2632,1530
8746,8608
5804,1509
8747,8585
3665,2285
2633,1509
8746,8610
2278,12513
2633,1511
2629,1645
2278,12525
5803,1561
2631,1591
1575,1561
8740,8821
8740,8831
8748,8583
8744,8704
1577,1509
8748,8591
8746,8654
2279,12518
8748,8594
2634,1515
2279,12524
1573,1645
8747,8633
2278,12559
2279,12535
8747,8640
1577,1530
2635,1509
1578,1509
2635,1511
2280,12518
2630,1667
8747,8654
1350,8583
1350,8584
2279,12554
8744,8745
1350,8587
8747,8662
2280,12527
7686,8781
2280,12534
5804,1598
2280,12537
1350,8603
8749,8607
2280,12541
5452,12512
1579,1509
522,1509
5452,12525
8749,8625
5452,12526
5803,1645
2636,1515
8969,1807
2281,12525
2281,12526
1575,1645
2281,12531
5452,12531
1579,1530
8744,8796
8746,8729
1577,1598
5453,12518
2637,1509
1580,1509
2282,12518
1575,1667
5452,12554
8751,8585
8751,8597
2633,1645
2282,12525
8751,8605
2282,12533
8751,8601
8751,8608
8748,8701
6841,2285
5809,1515
1565,2007
8752,8585
8752,8595
524,1515
8751,8623
8752,8594
1350,8686
1350,8688
2394,9091
8752,8601
8751,8633
2283,12536
8751,8642
2636,1598
8746,8793
1579,1598
8751,8640
2639,1509
1582,1509
2639,1511
525,1509
8753,8590
1350,8704
8753,8585
5582,8585
8753,8587
525,1515
2284,12525
8751,8654
5810,1530
1580,1591
524,1561
8753,8603
5811,1509
1583,1509
2640,1509
8754,8585
8754,8597
5582,8622
8754,8593
8749,8750
5582,8631
8748,8793
1564,2117
5811,1530
8754,8601
8753,8633
8754,8616
2641,1509
8738,9106
1584,1509
502,2285
2286,12518
3470,8581
8754,8623
3470,8583
3470,8585
8751,8712
5582,8649
8748,8815
1350,8774
7696,8656
8754,8640
2641,1530
2640,1561
1583,1561
8754,8645
2641,1536
8756,8585
2287,12513
525,1598
8752,8710
3470,8607
2287,12514
2642,1509
8756,8581
2641,1543
3471,8585
3471,8586
3471,8595
8756,8603
5811,1598
5459,12516
8754,8678
3470,8640
2288,12514
5459,12514
3471,8608
1586,1509
1586,1511
2638,1667
5459,12525
3470,8649
2288,12523
1586,1518
2288,12525
8756,8631
1582,1645
8756,8633
3471,8631
3470,8662
2639,1655
8756,8640
8961,2285
2642,1561
8756,8642
2287,12568
8758,8585
8754,8710
8754,8712
2644,1509
7701,8585
2287,12581
7701,8584
8758,8584
8758,8594
8754,8719
3471,8649
7701,8594
8752,8776
8756,8654
8758,8601
7701,8597
7701,8601
8752,8797
2642,1598
2290,12512
7701,8615
2645,1509
8754,8743
2645,1511
1588,1509
5811,1667
531,1509
1572,2007
2290,12518
1360,8585
2290,12524
8754,8745
2290,12526
1584,1645
8751,8853
2626,2117
8754,8755
7701,8638
8744,9076
1360,8601
3471,8697
6849,2285
8758,8640
7701,8640
1360,8607
2646,1509
8752,8831
2646,1515
8754,8778
8754,8791
8758,8662
8746,9045
2647,1509
2292,12513
8761,8591
2647,1515
8761,8585
7702,8656
2643,1645
1586,1645
8761,8594
2292,12530
2292,12529
2647,1530
2646,1561
8756,8757
6518,12601
2291,12570
7701,8701
8761,8608
2292,12544
8754,8826
2648,1509
2647,1543
2293,12523
2293,12525
6518,12624
2644,1645
2293,12531
3475,8656
3471,8785
2648,1530
1590,1561
8754,8850
7579,12517
5820,1509
2646,1598
2294,12512
2649,1509
2294,12513
1592,1509
2649,1511
1587,1667
2649,1515
7706,8585
3476,8645
7706,8591
2293,12552
2645,1643
2649,1518
8749,9033
5820,1523
3476,8656
7579,12536
8752,8937
2405,9091
1590,1589
1592,1530
7706,8605
5818,1598
7580,12518
8749,9049
6853,2285
1588,1663
1593,1509
2295,12517
1593,1511
5466,12518
1592,1543
2295,12518
2293,12580
1365,8583
1365,8585
308,8587
2646,1645
8754,8911
5466,12529
5821,1530
1350,9058
536,1525
8753,8951
2648,1598
1365,8603
308,8603
3683,2285
308,8606
8758,8797
1594,1509
8765,8581
3470,8889
8754,8923
2296,12518
1594,1511
7706,8645
5818,1643
2651,1515
5467,12525
8765,8594
7706,8650
7581,12525
2296,12524
7581,12531
5467,12531
8765,8597
2650,1566
2649,1598
8766,8585
2297,12514
1595,1509
538,1509
8749,9120
8766,8594
2297,12525
8766,8591
2650,1591
8765,8640
8970,2285
538,1530
7701,8853
7583,12517
5467,12576
2298,12512
5469,12518
8766,8620
2296,12577
7706,8712
8767,8584
2653,1515
538,1543
8767,8594
5469,12526
8754,8998
8767,8597
1596,1518
7929,1807
2649,1645
2297,12556
5469,12531
7583,12536
1365,8686
2653,1530
2652,1561
1595,1561
1596,1530
7706,8729
1595,1566
8761,8793
2651,1598
6857,2285
8767,8608
2654,1509
1597,1509
2298,12550
2299,12518
8768,8585
8970,2333
8768,8591
2299,12527
1593,1645
8768,8594
3702,1807
2299,12535
1597,1530
8754,9041
1365,8728
8768,8608
2655,1509
6858,2285
2655,1511
1365,8735
1597,1543
8765,8710
7585,12525
7700,8964
7585,12529
1594,1645
2300,12529
8767,8663
2654,1561
2654,1566
7706,8793
1596,1598
2653,1598
8766,8701
5472,12515
2656,1509
3485,8581
2301,12517
517,2285
1599,1511
3485,8582
5599,8583
3485,8585
5472,12525
3485,8584
3485,8587
3485,8590
7706,8814
5472,12531
3485,8594
8989,1807
5472,12532
8761,8886
2656,1530
1241,12626
298,9091
1599,1530
2300,12567
8766,8727
3485,8603
1597,1598
3485,8606
1600,1509
1600,1511
8754,9118
2656,1543
1599,1543
2657,1515
8767,8710
2656,1547
8771,8601
7714,8599
8771,8597
2302,12536
8770,8640
2657,1530
3485,8633
7706,8859
312,8697
8772,8585
312,8698
5474,12514
1365,8824
2658,1509
544,1509
7715,8582
8768,8706
2658,1511
3476,8924
8772,8594
8771,8619
5474,12525
8770,8662
3485,8654
5476,12474
544,1525
8772,8608
8766,8795
8771,8640
8976,2285
1601,1530
1599,1598
8773,8585
7706,8889
8773,8587
1602,1509
1601,1541
1601,1543
544,1543
3485,8679
8773,8590
2304,12526
2655,1645
1365,8868
1367,8809
8773,8603
3485,8686
3485,8688
8766,8815
2304,12536
8772,8640
8768,8764
1602,1530
8773,8604
6863,2285
8773,8606
7714,8670
1602,1536
8771,8678
2305,12513
5476,12518
3692,2285
2305,12514
1603,1509
8768,8769
2304,12550
3489,8582
8770,8717
1365,8892
5476,12525
2305,12525
5476,12529
2656,1645
8773,8633
2650,1833
8758,9093
8772,8662
2305,12534
3485,8727
2658,1598
5476,12545
5807,2285
6864,2285
8771,8710
2661,1509
8771,8712
1604,1509
2306,12526
547,1525
8768,8815
5479,12474
2661,1530
1604,1530
6876,1941
7714,8736
312,8821
1605,1509
2662,1509
2661,1543
2662,1511
1604,1543
2307,12518
1604,1547
2658,1643
5478,12531
1601,1645
8773,8686
6660,8656
1605,1523
538,1836
2660,1591
5479,12512
2663,1509
5478,12546
2645,2066
1606,1509
5479,12518
5479,12529
5479,12533
8771,8781
3486,8785
5832,1598
8768,8882
5835,1509
1605,1566
5479,12543
2309,12512
2307,12574
7706,9045
1607,1509
2309,12514
5835,1515
8766,8957
6660,8711
2309,12526
1603,1645
2664,1530
2663,1561
1606,1561
1607,1530
2660,1655
7715,8797
6868,2285
1606,1566
8772,8795
7714,8830
2664,1541
3489,8737
2310,12518
1608,1515
2664,1547
8773,8774
2310,12524
2426,8929
2663,1591
1364,9091
2310,12538
1609,1509
8780,8581
552,1509
2311,12519
1608,1543
8767,8996
2666,1515
8780,8587
2666,1530
8780,8603
5835,1598
8780,8606
5838,1509
2667,1509
3494,8642
2667,1511
1610,1509
2312,12518
8780,8631
8772,8882
2423,9091
2663,1655
2667,1530
8780,8642
5839,1509
5484,12512
8782,8585
8771,8929
2668,1509
2313,12518
2667,1547
8782,8594
5484,12526
2313,12522
2313,12531
199,12529
3494,8690
2313,12533
7725,8609
8782,8608
2669,1509
5484,12548
7726,8585
2314,12519
1612,1515
7726,8594
5839,1561
5485,12532
7726,8597
1610,1591
1612,1530
8779,8736
5838,1598
7725,8640
3702,2285
1613,1509
199,12575
8782,8651
2315,12518
9003,1807
2315,12524
7715,8968
7725,8662
2670,1525
201,12531
2315,12535
7726,8640
2668,1598
2671,1509
8773,8951
2671,1511
1614,1509
199,12607
8773,8963
7725,8683
1259,12518
199,12611
1386,8583
1614,1515
1386,8587
2316,12525
2316,12531
557,1525
7726,8662
9000,1941
5842,1530
7726,8665
6875,2285
8786,8582
1386,8603
1612,1598
7729,8582
3704,2285
1615,1509
2656,2007
7729,8585
1614,1543
2317,12518
8786,8585
203,12518
1387,8583
5839,1645
1387,8585
2317,12522
1387,8587
2668,1645
1387,8590
8786,8595
7729,8597
203,12529
2317,12533
2317,12532
7729,8601
8786,8601
203,12535
8782,8727
7729,8605
2317,12539
7729,8604
8787,8582
1387,8603
8787,8584
7729,8608
556,1598
8990,2285
3705,2285
2673,1509
2673,1511
8787,8581
3502,8582
2318,12520
1616,1515
3502,8585
7729,8620
5844,1530
3721,1807
2671,1591
536,2239
8787,8608
1616,1530
1387,8633
7729,8640
1259,12606
3706,2285
1617,1509
2674,1509
203,12575
3503,8581
535,2285
6547,12518
1387,8642
1612,1667
2319,12518
3503,8585
332,8581
2674,1515
6547,12522
3503,8587
3486,9114
332,8584
2318,12553
332,8585
1386,8679
6544,12619
332,8587
2319,12527
8787,8631
1259,12619
332,8590
7729,8662
1386,8686
1387,8656
6547,12535
14926,14926
332,8594
2674,1530
3503,8601
8787,8640
332,8603
8789,8585
3502,8640
2675,1509
2663,1883
2675,1511
203,12606
2674,1543
203,12611
332,8615
3502,8654
1614,1645
2665,1833
8782,8819
561,1525
8782,8815
14927,14927
203,12625
3502,8662
8789,8608
3503,8631
2671,1655
2320,12536
