p2_1,p2_2
869,842
119,5
1061,411
3572,280
326,1074
2244,280
2313,689
29,369
1386,221
94,1774
1647,749
163,187
1647,1371
3481,542
1990,100
792,1371
844,842
2775,221
473,584
2111,527
836,369
302,189
2427,369
3196,106
3515,46
80,1310
3948,335
80,1553
253,441
2042,159
287,232
1070,693
1253,243
2783,206
2073,763
537,749
748,369
1786,1371
101,196
2648,807
103,654
1621,542
3909,187
965,665
632,933
3417,349
3332,353
248,268
1773,654
917,793
989,97
2635,842
1993,542
205,187
720,398
473,100
3087,280
2910,842
556,793
613,221
1873,276
931,11
3909,321
302,425
930,11
806,349
1552,353
1528,221
2989,793
45,276
2910,100
664,807
1454,268
4574,425
348,221
275,933
2324,689
1040,5
302,933
613,1074
1474,321
1222,1074
494,369
1120,749
1170,243
4044,693
7556,689
310,527
2853,335
1106,159
1526,654
1000,749
103,665
2049,595
3196,243
352,495
2078,353
188,141
2852,1553
4,1310
1917,283
983,283
326,100
1401,595
1993,590
101,933
2140,749
80,175
1087,5
836,584
1357,590
3032,1074
3283,950
2720,584
991,950
556,689
2331,425
1599,1393
1853,206
3283,321
2853,243
2206,1553
469,1371
2029,411
3075,81
333,470
412,584
31,276
1526,665
796,81
2111,32
469,268
1703,5
98,763
3464,527
3585,102
516,933
2073,441
539,283
3590,106
140,112
1467,1393
3585,584
1708,590
2775,1353
424,221
1850,1074
1688,221
1358,933
348,280
3515,542
188,441
3383,1774
2111,425
2091,689
1029,590
1525,1393
3996,283
2720,933
703,595
3515,527
1068,763
1113,542
31,283
556,1774
969,665
508,97
2680,369
2379,542
103,283
3332,1074
1304,321
4044,100
2752,933
806,1371
3229,81
158,689
2042,32
1642,595
320,595
1527,693
2681,1353
1087,187
3727,46
348,398
1785,542
302,763
2276,349
931,369
977,141
29,189
2680,221
1454,108
1106,842
4624,1225
2073,189
2158,665
2690,933
1352,590
424,933
520,108
3016,845
553,689
1668,693
2627,933
2158,353
1203,807
242,1353
1632,276
3914,46
1773,1225
324,206
3727,206
2775,693
1467,590
816,693
2965,159
777,1310
410,232
3016,46
1414,106
3657,470
2507,749
1278,268
3196,369
3075,1225
930,196
806,665
2627,584
2681,590
3585,232
359,793
2853,495
510,102
1583,321
205,933
1428,112
1917,206
248,369
1703,595
426,1774
2497,842
762,584
409,11
990,933
94,1553
2525,100
755,97
1703,232
1526,353
1160,807
1676,280
3464,425
1990,206
2189,11
2752,845
2162,187
274,527
1525,5
980,1553
1513,933
4153,221
2752,584
632,584
723,527
473,411
1773,441
1769,141
2507,1074
163,112
1505,749
2049,206
2519,280
377,108
703,933
3746,295
2673,1553
942,321
1040,32
2473,1310
1113,527
1552,842
2324,283
930,276
719,353
220,693
1642,495
632,1393
3309,5
320,542
1474,206
377,295
6,321
1047,32
3087,427
806,509
1177,46
2989,470
2488,1310
29,243
511,335
1192,46
49,369
520,268
31,268
424,807
3914,206
723,1353
945,283
4011,11
3909,268
1040,187
231,159
844,950
3672,11
1469,112
107,353
2448,46
2135,106
2409,845
1249,5
692,280
1492,1371
412,106
368,5
2067,100
2690,1310
556,5
2485,349
2024,81
1769,689
2989,1371
1527,1310
1688,689
1373,100
1322,950
508,159
3585,842
861,1393
188,321
409,112
2067,5
4241,842
320,221
1785,693
1462,243
1309,159
1509,11
720,1774
1022,441
1360,102
528,102
1526,398
930,527
687,159
2355,793
1688,349
1309,221
456,369
368,283
3572,5
806,425
1677,1371
275,749
1428,369
3746,97
3585,5
3332,763
1761,106
2331,46
326,104
2024,950
4280,276
1873,106
410,112
881,509
1113,425
1528,1774
1278,369
931,221
2690,595
302,1310
456,159
1633,102
326,411
1401,106
3980,398
1196,1774
1414,470
945,206
1731,243
1467,187
2478,1310
2400,81
368,353
2507,1553
1029,32
4365,842
2244,221
695,112
1382,933
2993,1393
2355,97
1527,933
1000,243
1853,845
917,1553
107,1371
2526,749
969,1074
2042,1353
599,106
3974,11
938,5
186,590
520,842
3585,1393
3481,112
158,584
3974,689
539,112
2154,1310
4773,353
1804,187
1993,595
870,1353
1526,206
653,295
4280,689
942,845
755,353
2157,509
324,590
1546,1225
188,1074
4153,349
792,280
1083,32
3087,81
1711,106
519,842
664,763
2158,763
4155,295
195,5
49,243
567,527
368,206
861,5
392,268
2910,654
1751,221
3909,527
4773,793
1304,542
796,495
414,693
140,654
2720,590
2379,321
686,206
2652,295
1048,175
977,5
4153,369
3980,175
174,189
2741,189
692,221
119,112
723,369
991,11
965,81
1676,369
94,104
373,542
392,232
98,206
1552,441
931,495
508,100
861,187
932,411
2752,749
1413,527
1814,584
718,159
1422,527
599,32
373,527
1309,100
1703,221
4574,590
412,950
2276,689
3108,425
3527,11
231,5
2353,689
2851,46
101,425
45,232
3130,159
80,470
2150,189
3657,295
96,654
2632,11
3914,189
723,108
2080,470
695,527
2578,100
197,187
103,159
2244,411
467,232
2690,749
359,1310
405,353
320,5
958,232
567,102
588,141
3309,689
1785,349
392,141
1495,749
2775,595
403,689
632,276
539,527
2735,141
1191,46
134,590
2741,1774
2049,689
1778,509
3996,842
3164,46
1360,196
302,175
1210,81
1703,590
2525,693
2448,689
270,1774
586,933
1583,232
287,46
10,369
1708,584
3383,1553
1197,243
1304,1353
619,280
983,411
1804,243
1001,97
2485,542
1373,141
414,232
403,187
519,527
2078,427
2840,141
1578,763
2376,1074
2355,280
1761,1310
2446,495
2507,441
1798,97
220,81
4044,112
2478,470
397,353
664,189
96,793
359,100
567,106
140,1774
1120,100
2507,842
2585,283
3777,584
426,654
293,933
119,159
1304,495
4155,654
1668,221
1946,689
1602,590
1191,81
1761,509
675,495
2313,321
3309,283
2413,509
403,349
1576,232
4,196
1133,175
2545,1074
1649,159
410,369
1592,590
2995,189
1304,693
1527,411
977,46
288,46
359,509
1192,584
266,5
1001,793
1878,106
94,1310
302,1225
1621,221
686,175
2840,206
4155,665
2324,933
1068,470
556,584
2029,542
2597,411
2910,425
1881,1225
904,542
80,1774
519,196
881,280
1222,763
1602,106
3524,321
3819,1553
1322,283
1708,141
3819,1310
496,106
945,276
917,470
1032,81
553,369
348,527
1761,141
692,654
2162,5
861,196
359,353
405,1310
619,108
3980,1225
2140,106
718,527
2526,495
3481,159
656,189
1592,187
326,793
2514,321
2673,470
1322,933
1001,542
1761,369
5409,1553
804,32
1804,1774
861,411
326,693
1352,693
528,1310
2078,1310
94,353
930,321
426,104
1633,411
990,276
3527,425
687,206
762,369
930,283
1785,5
990,102
3464,689
718,276
2635,584
3909,106
188,295
870,689
2851,196
1073,112
1422,335
1814,689
1731,232
796,1371
969,749
1941,1393
508,206
1649,11
186,196
1428,527
1513,495
231,102
873,470
841,102
3087,793
537,283
1621,527
938,1371
520,206
2237,196
1116,46
2936,398
913,693
720,280
639,206
2411,584
1210,280
3590,335
2852,104
4241,693
539,353
186,206
101,584
456,100
537,206
119,104
1578,189
613,104
3746,100
1621,470
326,689
4015,763
990,108
3309,584
3515,425
372,495
279,106
510,280
516,693
870,232
2775,112
1621,1310
4011,100
1993,276
1070,32
719,1371
841,187
1505,283
613,106
1632,933
2413,1774
359,933
1352,595
1021,584
324,102
1073,1310
392,1393
716,196
2851,1371
333,933
348,933
294,842
2648,295
412,221
1352,159
1197,470
440,97
2840,232
199,268
2097,335
1339,335
2206,693
1941,268
1001,283
1047,196
467,268
1526,141
1649,1310
294,470
2478,369
119,280
1495,321
1878,842
98,842
318,845
3417,845
2411,842
333,1393
2024,349
1309,509
2720,369
397,763
869,97
2091,595
3196,141
1222,441
1083,268
2097,411
1917,81
2545,807
537,141
519,232
368,97
287,196
1192,689
1826,349
930,1353
6,11
229,1553
1583,689
1621,112
1052,276
103,141
1773,243
1742,100
1048,81
3383,353
3657,1310
1070,276
3032,665
1621,950
775,665
586,749
2206,441
3196,933
3481,280
279,1393
1703,321
414,590
1382,321
4153,46
632,221
556,665
1133,104
2276,280
440,793
2680,187
2029,425
1469,693
1053,11
1773,108
716,187
2720,221
7556,411
359,527
980,654
80,1371
526,950
467,584
510,108
1386,584
1602,232
469,46
2752,221
1785,159
4624,97
1826,106
205,369
528,1393
932,106
775,427
3016,159
1469,495
526,11
174,793
2519,46
3912,335
716,32
775,654
723,595
2353,221
426,793
881,104
775,1371
3996,321
2324,1393
1492,842
275,196
1053,46
4574,102
2526,335
3481,527
1736,470
4241,106
1731,102
333,81
1252,595
403,335
1373,470
333,5
2411,141
1357,221
3727,108
619,441
3515,845
248,32
424,189
2775,1393
2632,46
1304,112
1327,425
2067,81
3980,665
942,159
2162,1353
904,206
1708,108
195,689
2984,369
3909,276
1413,411
2324,5
1252,100
3585,1353
836,689
3996,693
2162,141
4153,112
1278,584
2853,1371
174,398
188,689
7556,5
1177,1353
248,187
1649,206
282,584
2049,159
359,321
2353,842
231,196
2931,276
426,689
526,1310
938,108
806,5
1528,411
220,280
1029,527
1576,268
1742,845
2042,187
2805,106
1469,321
2297,369
1047,369
4574,693
326,1553
2473,689
3909,232
4155,175
977,542
3075,509
3207,1553
103,425
320,527
1000,807
1474,100
687,542
229,104
45,280
4365,321
1503,106
836,108
1032,495
334,1393
2400,335
302,665
2735,369
3590,1393
4280,1371
1759,189
1633,590
1633,5
686,112
2673,97
2409,295
704,845
2993,283
730,283
655,175
1677,100
1592,268
1526,81
3653,283
1676,398
3980,427
274,542
3416,189
686,425
5409,175
1222,280
904,654
1285,321
881,763
96,189
1087,283
2150,654
3087,97
1474,108
3777,542
2413,1371
3572,595
2157,1310
3777,106
2931,495
45,106
2336,425
1133,112
107,1310
3196,81
29,141
397,11
2585,411
1513,689
619,665
410,595
777,97
2775,187
1878,425
1352,112
242,276
1648,527
302,654
242,5
1778,104
1576,1353
220,175
1993,335
553,232
5409,509
2411,221
2411,693
1467,243
1160,104
1177,749
1505,542
619,243
4,32
1946,11
1386,950
1048,441
1073,793
1708,102
266,1310
958,268
2080,81
1878,411
2078,398
3572,933
1873,495
3417,112
2244,97
4155,749
1047,106
518,749
704,46
2652,842
326,112
2840,590
3974,5
1462,763
220,689
723,196
226,807
1352,335
426,542
242,283
613,584
1358,335
599,187
174,243
4,276
1731,108
334,32
2158,441
980,584
718,5
2853,1393
2150,793
1878,46
969,1371
98,1074
2597,283
4773,1774
2244,933
1826,933
326,427
1210,654
619,1310
841,108
403,232
519,584
1583,276
3417,280
1552,807
2585,112
3974,749
1632,108
518,1353
904,280
293,321
567,842
917,295
2984,689
652,425
3283,845
1677,1074
4574,5
3108,527
2446,933
1648,276
755,1310
917,1774
1576,595
3229,280
692,100
199,689
718,321
2189,411
3075,353
1873,595
1053,693
1070,495
49,187
1677,441
467,276
1546,1074
274,411
653,1553
348,112
2189,584
2840,842
1309,689
2965,106
990,187
695,349
518,595
2042,276
748,470
4,749
594,749
3417,527
730,102
1210,398
1688,584
49,32
320,689
2632,159
107,427
1413,542
2936,280
2473,283
989,353
1474,283
2049,276
1203,243
1266,527
1422,102
3416,763
519,11
958,106
2519,1393
2140,321
6,749
158,845
426,1553
1798,1553
266,933
1761,5
424,353
894,104
841,335
989,665
508,807
3126,335
412,159
1576,321
977,693
1525,102
2158,842
467,221
748,584
917,97
270,353
2154,276
1081,398
1546,749
2525,112
1170,102
2446,141
2984,141
1941,1353
134,527
6,100
1194,141
3657,1553
762,11
1253,81
1677,425
409,206
2735,108
804,221
287,243
3196,590
333,495
1527,283
1191,1225
1197,106
1850,470
881,1074
1048,1225
392,369
1467,369
2519,232
3126,112
4574,321
2336,749
1133,100
1401,108
3948,268
1373,349
1053,349
3777,1553
1676,100
1422,283
1668,100
409,141
586,221
1040,196
469,232
4,187
1786,81
119,542
1941,102
1339,196
518,470
348,425
1469,590
1629,295
1106,11
3727,283
2735,243
1020,81
2244,793
841,276
687,100
456,845
704,206
2578,369
2993,112
274,100
3332,1225
2852,46
494,5
2984,335
3164,268
2735,276
242,102
2276,807
989,689
2353,693
945,100
716,495
965,441
945,321
931,1393
586,321
1352,187
4365,283
1648,268
288,11
229,427
1053,106
1040,1371
2485,46
1253,353
675,283
1070,159
539,321
3912,81
836,590
1081,763
675,32
1327,584
703,1371
1528,104
282,159
1649,933
348,793
140,509
1467,108
652,495
403,102
1414,5
510,1310
703,108
158,369
520,1353
2042,527
2805,1353
692,112
240,425
1192,842
3653,5
3399,112
1509,159
704,842
3980,108
3912,187
653,427
2526,595
904,793
613,807
1881,97
687,950
326,1774
1020,159
775,280
3416,104
675,693
3016,542
199,933
3590,232
2984,276
1454,595
3909,542
2029,527
1647,527
1154,842
1711,46
656,353
755,807
792,441
3075,654
2989,243
1546,353
1021,933
804,1353
414,141
762,280
2448,1310
2067,295
1703,268
653,97
723,349
3207,104
1503,542
1196,807
2091,1353
1513,11
2735,495
1370,689
1676,509
1578,584
1413,106
2507,81
240,842
226,398
520,100
1040,1310
1853,295
2545,427
1688,206
1081,665
333,335
574,321
894,353
2336,527
2080,187
377,268
2545,441
1373,353
1462,398
1873,81
519,411
1495,689
403,590
3524,411
695,106
174,108
1029,100
1160,665
2376,189
2400,108
603,46
1668,933
2150,1225
945,1353
2091,590
1322,100
94,693
603,411
1061,542
4044,46
1170,106
692,527
3399,206
242,689
1759,842
1070,100
586,845
1881,353
1285,425
1382,369
1253,104
2851,335
1373,221
1048,1553
1386,106
2514,295
3777,842
1070,842
188,1553
80,509
574,527
1505,159
3164,196
3130,369
333,141
2413,353
1602,749
703,268
1751,106
2206,842
414,159
1917,108
518,1310
377,1393
844,693
2446,232
1413,595
1304,283
2597,232
1192,221
4015,398
1688,335
3653,411
2993,584
3727,542
188,11
2297,527
163,349
1001,175
2680,1353
567,425
2379,283
594,276
613,206
511,470
310,842
2852,749
2237,5
397,509
792,1774
2427,106
1773,189
1309,842
539,97
3572,232
103,189
1703,159
989,763
1373,933
695,1393
2042,595
1527,104
804,321
3417,1371
2157,104
2353,542
1778,470
2648,1553
930,32
105,950
526,693
958,933
3585,369
368,411
188,807
2411,411
912,112
2427,693
229,1774
632,411
326,441
1382,159
1133,353
318,369
946,369
405,189
718,1353
1731,5
1814,1393
861,584
1170,1393
4015,104
1414,509
639,763
894,175
2519,590
96,398
991,842
2989,295
240,276
3527,369
3087,470
4011,689
2752,689
2108,693
2157,1225
372,141
324,32
2545,1774
1495,112
1469,232
989,104
1599,470
274,11
1373,1310
980,283
1145,5
2680,349
1401,749
3515,411
186,425
1648,232
3229,106
3659,1393
1527,141
324,693
2680,100
1786,842
2936,427
240,108
2157,280
692,398
675,141
3309,349
2091,106
1676,97
823,46
359,441
1469,283
94,665
528,689
567,32
980,398
4574,933
2783,108
199,1393
2244,509
1785,11
2965,5
267,689
2080,1393
282,693
965,1225
2400,495
1576,933
1253,842
639,1074
1677,353
359,425
2108,11
599,595
1688,276
101,321
1196,1310
3746,950
686,542
553,243
653,665
320,283
4574,1393
3948,112
1191,654
266,280
2206,1074
904,584
3746,221
242,159
456,527
199,5
1414,427
282,1310
240,689
403,527
2073,97
990,243
424,793
326,398
1414,1371
2673,749
1194,590
526,108
2097,243
424,1225
1358,1393
516,295
692,369
1778,280
2206,104
199,749
1266,11
2514,950
1266,321
1029,1353
2411,542
275,689
6,842
652,276
692,1371
5903,141
3148,175
412,11
692,584
836,100
1474,590
632,527
664,1774
1798,46
1154,689
692,11
2993,689
348,1553
1327,693
841,5
2931,97
3527,349
1309,665
1373,81
904,1310
197,495
518,276
368,11
823,5
186,32
719,1074
1339,353
1081,470
1648,106
101,221
1040,470
989,933
397,283
3909,1353
755,280
1191,1074
1599,46
348,106
1526,693
2091,232
2965,933
836,106
2680,283
844,141
2485,221
359,295
4151,175
1990,353
5903,845
326,807
29,595
226,470
1474,1353
3075,1074
105,159
1513,141
1083,933
426,1371
3727,411
1210,1310
2237,102
3087,1553
861,527
508,427
279,196
334,349
3417,321
1360,283
412,425
2049,1353
3974,283
989,283
553,196
397,527
1414,398
2067,159
861,542
720,175
3126,206
1773,175
938,46
2473,427
494,542
567,276
105,933
2446,590
1194,5
2632,527
1106,425
1629,104
103,693
2965,950
412,527
318,206
242,335
4155,509
2331,349
1373,104
1873,141
2150,1774
1990,5
1576,141
1850,189
1052,1393
3659,187
1382,425
4044,321
2206,353
1414,206
1048,1371
1154,527
2353,584
2931,1353
282,542
2752,283
2473,693
718,425
1474,693
511,46
205,32
1253,470
2473,665
520,283
2783,693
3309,221
516,11
716,1310
861,102
2111,268
594,369
352,232
199,1310
1428,100
1029,321
231,141
2525,11
1826,46
655,590
2049,842
1528,349
609,425
516,654
2525,411
816,11
3727,81
873,196
424,283
653,807
1428,11
1798,654
1513,106
613,349
4015,509
3464,283
2353,100
2910,353
1503,187
1253,1371
1592,1310
3590,268
293,425
3481,763
424,470
977,159
2690,232
186,584
639,584
1428,749
324,141
3746,527
392,81
1170,100
4773,665
96,470
31,689
188,1310
80,398
656,441
101,141
2108,46
1070,106
965,749
1633,283
253,1074
945,187
1414,141
977,584
2965,349
96,1371
3996,141
96,175
861,106
1386,842
294,104
1576,102
1509,411
1114,206
3912,141
98,470
958,141
2519,196
1778,793
1503,689
2673,763
195,46
397,793
1761,654
229,807
333,102
594,5
1432,1371
4365,584
1467,933
990,590
1145,398
3659,749
755,470
1814,5
946,5
619,807
1177,1310
1114,243
431,693
1309,1774
392,32
2111,933
942,693
3746,1774
1583,206
664,793
2324,102
287,276
163,335
98,441
520,276
140,584
279,335
917,321
372,595
1401,243
270,232
3283,106
2162,1393
140,175
473,189
2720,495
409,221
3527,221
1731,369
45,1393
508,283
1648,1353
107,97
586,100
197,196
567,11
397,1371
226,1310
2111,283
1194,495
2067,842
823,276
2091,276
528,141
282,793
199,1353
2851,595
806,369
333,106
99,159
3727,845
4,268
2206,1310
1778,654
2652,175
2931,369
946,46
412,542
4151,1371
3948,243
397,654
1599,1371
2851,590
2108,749
3148,1774
1648,542
1073,509
324,495
599,933
1081,807
326,11
881,527
567,196
107,654
3108,950
496,950
1047,268
2840,11
2409,100
2525,335
368,104
2097,106
2427,411
2355,189
556,112
2507,1225
1576,283
1304,196
372,81
1583,335
2049,106
1703,933
94,842
1454,283
119,427
293,100
7556,106
3016,411
2411,283
1546,793
94,221
1602,276
134,933
2478,46
2936,470
2681,369
762,112
730,1353
105,112
397,470
1116,1074
2111,349
1253,1774
1649,427
3130,321
4155,1225
1509,542
2162,175
3572,584
229,97
7556,693
748,590
2162,102
1853,321
1526,411
2067,349
1304,842
496,542
3229,470
687,845
1194,933
1370,206
275,81
3196,1371
1032,689
5409,1371
2681,595
1513,584
1602,584
2409,321
3416,97
2024,845
574,276
3075,763
2473,1074
3948,196
2648,1774
2067,1074
5409,470
1249,106
2984,495
1583,283
2049,102
904,470
881,1371
4241,46
94,542
1061,693
318,542
526,321
310,689
537,112
2752,5
2427,221
3481,5
158,527
2735,102
2154,369
1495,527
1629,1310
516,1371
1428,283
977,689
4365,749
352,335
2049,196
3283,693
1252,108
806,793
2111,321
1087,112
174,280
1708,693
1114,283
526,81
675,689
2409,353
719,842
1990,104
980,470
556,527
352,590
1222,104
1116,1553
3283,425
240,102
274,108
3746,11
556,542
2497,321
841,590
3727,693
1266,106
2853,196
806,398
1469,276
2042,411
1546,509
586,112
686,1074
574,369
983,46
2029,689
2989,842
1649,1225
2150,175
990,749
1814,141
1047,81
755,81
686,441
1708,595
1087,335
1467,32
2400,268
326,763
1021,159
1804,276
324,5
266,46
2049,268
603,933
969,763
403,243
1357,425
4153,100
220,665
3383,398
1736,353
938,595
3196,335
3659,276
287,1310
1040,1393
1881,1774
414,196
1120,321
2353,283
2775,196
2073,353
1552,427
49,206
1599,102
1469,108
1467,196
703,1353
675,187
1357,32
494,268
1814,268
1401,280
930,590
3585,933
3148,104
2154,749
2313,950
2775,411
1327,349
266,1371
242,595
2652,654
989,527
1022,104
2049,187
2427,141
942,112
2080,584
1081,97
1322,584
186,112
2042,5
2936,1310
2097,584
990,232
2632,470
2525,689
111,369
2073,842
1061,141
1373,665
1676,665
2993,842
510,141
1266,369
777,1553
3914,693
1336,189
989,398
188,349
4015,793
2735,189
1873,280
3777,398
4044,749
904,1074
881,11
7556,112
609,141
1021,141
4280,590
2752,46
861,100
508,665
2154,1353
1210,842
2078,1225
1249,321
1113,112
1525,693
242,933
2108,470
841,527
1106,689
158,425
1322,693
806,112
1881,1553
2735,295
195,584
2276,793
1513,411
2585,689
3515,112
494,243
424,1553
1677,1310
1708,495
4241,206
537,693
4624,353
1853,46
2331,950
748,243
603,845
539,206
3309,693
599,335
1191,749
841,1353
3777,104
29,187
1192,283
1769,280
719,1553
4,590
199,470
609,689
553,584
2140,369
553,141
397,349
652,321
220,654
368,689
836,221
1087,584
3481,1225
2720,335
567,349
3016,1371
3383,46
310,106
2840,32
1785,749
242,584
372,108
2989,665
2488,108
1769,196
1676,411
1632,243
990,1371
983,206
2135,104
320,11
510,495
368,763
1401,689
49,112
253,842
440,654
10,159
2097,595
2488,1371
932,842
1711,845
1253,189
3527,5
704,950
2078,807
2851,108
1946,206
946,321
2690,108
1032,1393
1357,100
510,232
240,5
2237,232
1106,369
1703,187
5903,369
716,268
2526,1393
2413,97
1703,283
3527,100
2578,11
1040,243
5540,280
2519,595
1357,5
1649,509
1401,268
1786,189
613,763
3016,470
3087,104
377,495
718,369
2237,104
2497,283
195,280
186,542
704,100
528,81
938,584
3653,527
930,221
2852,280
861,221
270,106
275,495
1786,175
302,470
412,46
397,842
969,353
431,425
806,1310
3585,321
656,793
1001,689
2648,1074
1513,112
3229,32
2237,175
1850,1371
279,102
2632,749
5540,141
804,369
3727,470
2073,1553
1432,763
1222,243
1032,187
723,584
2519,1310
2067,321
1133,845
2108,321
1339,1774
2735,595
2097,11
2276,106
240,411
186,106
352,268
414,933
2206,295
186,221
3996,5
836,187
1053,950
755,189
1946,106
723,100
796,335
1339,276
556,1074
841,321
1021,369
539,1553
10,112
293,206
942,141
29,32
348,295
2673,807
5903,749
2995,243
240,933
3572,141
3126,196
334,141
1773,842
1422,321
1210,470
918,159
1145,81
1454,495
977,411
1029,276
282,175
823,335
1068,243
2525,102
588,175
1878,527
494,276
1642,584
1576,221
777,509
324,268
2478,495
1278,106
991,112
1592,335
134,5
1759,295
3229,1371
2140,141
1113,369
692,427
632,283
3283,112
334,112
1327,950
1339,189
1769,243
1382,5
2473,470
1083,280
1583,584
3087,189
3229,369
1154,100
3659,106
1048,1774
844,542
3527,584
639,527
3653,842
836,349
1285,369
1513,542
1708,11
103,349
1001,280
1467,595
704,159
1373,11
1881,807
762,527
96,763
553,495
29,495
539,509
2448,280
3819,807
1785,46
1327,749
1677,933
1769,595
2313,5
3332,1774
1352,689
2681,1371
3130,411
4280,232
4365,159
1309,295
1648,5
359,369
494,425
293,842
2910,97
762,1553
6,584
716,81
511,933
2910,1774
3672,100
1133,46
528,749
1309,1371
686,427
519,187
2995,108
4280,196
2984,321
1081,104
1192,112
2324,411
1068,280
613,1225
1990,842
904,81
2049,425
2413,807
494,112
373,369
1422,5
1116,470
2078,295
1040,590
1358,196
2597,102
2154,1393
397,933
704,933
3777,189
2206,654
2648,763
2078,1774
980,295
639,1371
282,933
945,590
991,527
294,1225
397,1553
516,141
537,349
1469,243
508,542
1509,689
2681,584
2775,32
188,527
2411,369
3819,1371
687,175
1917,1310
1759,654
6,425
2353,206
539,369
1414,584
2526,1353
632,542
333,46
1032,933
2189,100
3980,441
1114,112
2135,32
1032,276
2276,1225
98,353
1309,353
723,112
965,1371
748,106
2029,206
248,842
2355,1074
3032,807
3657,842
359,206
2140,349
574,206
1528,189
1751,232
1083,108
2635,369
510,590
1826,221
918,5
2578,321
574,5
2853,32
656,1371
229,398
287,369
1422,369
1599,335
4280,243
520,693
2783,283
2585,933
989,1074
2108,1371
134,243
1759,398
424,104
755,427
3032,470
958,175
1632,693
2931,1393
3016,950
1160,1074
516,206
2276,1774
2752,349
2091,353
2324,1353
1413,108
1633,425
894,335
1339,369
473,527
1032,196
1053,206
1428,206
1454,141
664,1553
1073,425
496,411
2067,369
1029,106
510,243
96,1074
2597,1393
2936,842
1210,1774
913,108
806,1074
2427,842
2446,1393
1360,221
1786,441
3464,5
359,398
3974,411
163,411
870,5
1513,243
2135,369
326,280
80,280
1503,369
3659,1353
1022,763
4773,81
2648,189
2042,108
410,542
1373,280
1703,141
288,689
1649,425
2805,369
266,141
1632,268
1001,81
105,693
302,206
1769,106
426,206
1357,349
1495,369
163,425
2297,5
3672,425
1647,411
1526,933
1525,268
282,427
1578,1774
567,232
1677,842
231,112
655,1393
3909,5
942,689
1357,206
80,97
2042,283
991,283
1759,665
586,11
1373,807
1386,100
594,584
1022,1371
2578,206
1462,189
496,527
2585,100
1708,283
537,221
748,268
945,221
1373,283
3912,106
1474,276
2297,11
686,933
111,349
1047,1371
1525,1353
1352,527
1492,81
1253,1074
3974,842
3075,175
2514,104
3164,141
7556,749
1382,46
469,933
2478,335
609,749
1602,196
4011,112
1053,845
719,470
469,276
2627,100
2514,11
3909,1393
2427,584
528,276
3332,97
528,46
1826,159
226,1074
695,11
1073,175
1454,32
1432,842
1990,763
1000,280
1357,283
2189,425
5540,584
188,398
723,221
3108,321
1414,112
1073,106
3590,495
1358,369
946,425
1881,104
3130,845
373,141
2206,321
881,441
516,1310
2851,470
2680,425
3657,104
917,584
1360,32
2652,441
352,243
2158,427
2067,509
2097,5
2376,398
796,196
3657,108
2497,411
2276,5
1761,321
1120,106
3914,159
664,104
762,689
873,108
1467,106
2206,807
188,283
553,81
1576,5
639,689
373,46
1210,295
720,353
1736,1774
2324,595
3657,441
1769,5
469,32
1578,654
1513,1353
2413,654
1177,335
881,933
755,1074
1413,1353
1052,187
511,1310
1649,470
4280,46
526,112
1047,749
917,654
2519,32
1047,335
716,46
2519,106
2313,425
4624,295
2652,189
567,206
870,933
904,427
163,590
3332,280
1873,369
796,243
1462,295
1711,141
695,1353
716,335
99,950
704,749
197,595
1413,102
692,1310
368,1774
496,11
2111,335
2376,665
4365,141
186,411
574,283
2519,243
796,102
318,159
2497,112
528,584
293,159
3383,280
980,189
469,108
913,283
3332,807
653,441
1352,243
2936,189
969,295
1917,112
4574,100
2681,1393
1000,189
1304,102
2673,280
2042,335
3974,542
199,280
1676,283
1191,104
163,542
653,842
49,11
426,5
1785,283
958,5
3207,1774
510,46
2473,807
1252,206
2154,584
1203,763
2840,542
3417,243
7556,349
1677,159
1373,97
1000,427
334,5
539,221
253,280
881,5
3481,353
1360,108
2029,369
2297,411
1492,280
3746,175
426,842
94,427
205,527
266,1393
2485,206
1336,1310
2993,268
904,141
368,527
3657,280
2078,470
1649,1074
205,842
3657,189
267,243
1629,175
348,141
1633,689
1106,221
1083,187
1358,280
2741,175
2042,11
3948,232
424,411
989,189
1020,283
3464,411
2189,369
931,425
1592,749
103,933
2140,950
1047,1310
5409,295
917,283
1648,112
2488,81
1114,100
2331,749
1878,584
655,295
969,97
2237,595
1048,280
2244,425
1029,243
1677,206
1032,32
1599,276
310,221
467,349
904,509
1467,1371
1850,1225
1087,268
1677,398
539,763
704,425
556,763
2984,100
762,104
775,175
844,283
334,411
836,527
242,268
1878,159
4365,693
368,1553
1629,189
716,108
1120,584
2297,221
1632,335
4,335
980,221
3980,1553
1495,584
567,369
1505,842
1000,1225
174,1074
1878,369
31,112
1422,689
1509,32
823,595
4153,283
2379,369
510,1353
804,1393
134,159
1578,527
318,693
174,441
2627,527
282,349
2448,32
2545,1225
1993,349
1001,141
4773,509
2840,527
4773,175
1814,933
1711,221
3914,221
2526,268
377,32
469,749
567,595
1285,283
1509,425
1873,749
841,159
392,495
3332,81
1633,595
1546,175
3087,1371
99,542
2690,81
977,112
2775,232
1941,584
918,542
1578,369
440,427
2078,1074
989,11
1462,1225
1527,159
942,46
31,335
2029,584
226,81
1676,353
1546,470
1177,1393
270,175
958,243
3075,793
526,280
796,106
101,349
2752,11
334,221
823,933
