p1_1,p1_2
86,1693
68,1679
222,1839
68,713
222,1678
227,2584
47,269
356,1030
14,1992
312,2518
344,1473
35,955
55,66
35,1862
227,2371
41,910
312,551
47,772
43,826
581,1644
128,42
151,2013
109,1772
41,691
74,1722
261,3159
190,234
51,533
151,2909
128,2610
558,1082
361,2127
76,1883
33,978
72,770
312,5181
149,1877
182,2534
33,735
558,579
151,2924
136,680
17,69
76,674
25,1248
202,717
62,1897
35,2132
581,311
39,731
84,522
361,1766
39,3607
55,1563
312,1491
41,1115
43,2451
312,1359
581,2579
128,4057
207,888
344,672
149,249
62,40
209,4198
136,2236
41,679
74,1318
23,1489
64,1046
227,2499
361,948
68,437
202,596
17,1186
581,1137
109,684
149,1979
361,573
55,3607
356,1862
60,888
356,1594
51,1723
233,1355
202,347
558,674
233,982
261,3
14,1158
399,507
404,2112
62,365
356,1423
149,1473
156,343
361,1128
41,2088
41,627
86,580
60,2465
47,1105
342,345
43,1686
227,911
128,944
64,4198
35,1924
227,315
128,634
344,1705
60,357
84,735
55,183
149,1685
151,2132
149,1328
68,155
41,52
84,690
39,247
84,1730
14,87
227,1010
151,896
312,543
361,2130
233,1289
41,1072
41,1009
55,2441
156,66
47,73
64,1049
423,1570
62,42
51,1635
51,662
84,1478
312,445
2,442
182,3726
227,1556
39,1270
14,1104
404,1301
84,634
356,1747
149,65
62,1992
41,1519
558,483
344,1615
209,871
2,300
149,42
399,1342
76,1173
64,1562
62,896
72,1019
312,2795
154,1062
35,2300
399,1105
43,573
404,848
233,2584
86,1088
361,1577
43,1872
423,362
74,2053
51,170
581,2096
423,1577
404,1351
182,2932
33,598
64,517
404,522
344,250
233,572
156,1433
128,1506
227,164
68,1158
33,448
76,2371
47,1615
344,4114
238,2327
17,2465
342,408
404,1813
356,116
149,735
154,642
190,466
62,885
136,153
60,446
190,525
233,3227
222,3698
60,2971
312,2499
41,1105
2,116
68,535
182,2536
423,772
35,1450
238,59
209,955
68,127
149,783
74,208
64,573
60,1686
154,596
35,731
84,851
356,300
33,2088
202,1643
33,457
35,1747
55,1359
41,2881
39,2132
423,446
60,228
423,535
41,550
261,52
344,731
39,2096
55,110
68,2055
202,3931
312,2358
344,432
41,1800
202,772
55,4283
182,2112
356,192
356,1132
154,458
344,896
35,638
151,343
202,2571
136,219
190,884
41,2451
558,52
51,774
14,435
51,129
41,2349
43,906
190,854
151,2358
404,1489
84,2052
41,192
35,116
399,2881
233,286
23,638
423,2571
151,2096
68,1714
17,1146
404,3699
151,1489
154,1289
64,506
68,3357
558,1519
149,1508
41,439
76,731
312,138
233,550
25,1590
356,774
43,317
35,683
109,183
72,786
312,1433
182,1508
190,5020
342,925
222,2490
72,2406
222,1248
182,633
23,416
361,1450
25,1871
23,1015
23,948
74,713
149,439
2,1787
423,153
227,110
17,1115
423,3198
39,1158
154,874
35,633
43,502
33,115
261,2315
202,458
182,1439
238,48
136,1872
227,2267
84,2369
222,684
581,208
51,1115
62,910
74,637
39,3003
55,169
558,2440
25,532
342,2924
404,1582
60,3198
342,1049
190,1516
14,1976
39,1351
238,453
86,517
233,1478
233,338
342,2909
25,457
202,73
344,212
33,1506
227,247
342,3901
156,2343
86,2490
361,460
47,2005
86,2371
2,400
227,1128
182,1644
74,831
64,170
227,1173
23,208
209,2127
23,1537
41,2534
151,683
109,402
60,254
399,164
43,1608
14,1240
356,1534
233,735
51,1011
43,1010
109,1588
399,439
72,1328
2,44
233,535
238,691
156,3645
136,1693
60,1816
342,1282
238,1816
60,1098
404,2144
68,770
41,622
233,1115
64,3
35,1992
342,218
109,2763
154,911
25,241
423,1009
14,384
238,395
14,347
86,772
149,779
207,155
33,132
149,2371
361,910
74,1239
202,1137
14,3931
423,713
261,2023
238,572
581,2358
344,2113
84,1098
60,1009
344,379
64,2023
23,978
154,550
17,1049
109,447
261,463
51,3901
68,171
41,1356
202,1456
25,944
62,1813
76,1516
35,2610
261,1663
86,598
62,1747
558,1927
581,2365
84,4198
47,1816
136,325
361,1136
149,2754
41,2270
342,872
151,115
35,87
74,1124
136,843
423,2013
356,1124
156,747
399,2642
41,2440
342,783
344,2052
227,1630
41,1705
154,3901
128,684
404,1179
17,1224
68,3227
344,2088
64,1643
344,522
227,559
17,44
227,4198
312,1534
62,3
25,2813
60,797
233,1063
23,525
182,2763
423,2343
151,1179
64,680
43,192
342,1089
14,803
136,532
207,774
55,1439
151,2506
423,2642
182,1185
356,2270
156,2327
423,1562
423,1730
558,596
149,1308
558,314
55,3105
209,1063
109,1960
312,143
39,622
74,1644
156,673
2,345
33,2013
151,1590
404,1735
43,691
209,1506
154,502
2,1143
209,1738
84,1105
202,2440
62,551
356,217
60,311
39,582
209,1072
154,63
41,1082
25,1686
84,169
182,1377
72,1663
404,1590
156,2274
25,480
399,2267
23,563
62,1062
182,2881
222,1519
558,993
149,1136
342,2327
151,576
423,1994
23,993
41,610
17,1714
423,662
190,1030
55,448
55,2008
76,370
423,1391
84,535
47,217
136,1015
209,1848
2,191
41,1691
182,3328
344,1438
227,633
17,563
404,254
558,1161
423,417
182,1714
222,615
233,1747
39,5181
14,2113
399,254
17,1157
233,1643
35,3328
202,1127
399,770
76,2517
190,286
86,731
17,251
84,924
238,2971
190,2499
136,638
47,194
261,2274
33,432
43,642
64,2052
404,963
238,1577
60,2327
55,1282
261,1312
14,146
312,2579
84,1062
209,1041
581,1359
14,59
361,1381
68,596
233,239
68,696
55,311
342,3726
35,797
47,1534
43,1514
55,871
64,1355
51,525
64,18
86,879
344,517
156,1439
399,2052
238,1185
64,3901
558,1582
2,453
2,2371
581,1240
72,563
43,458
2,978
64,2451
261,1003
86,2754
55,2909
25,731
238,696
222,2451
25,672
356,400
33,383
423,1359
151,2440
399,1556
86,535
128,1960
361,1927
47,1176
154,1128
41,417
2,680
128,1010
361,65
227,218
136,3698
207,180
227,1508
25,157
43,2223
39,1563
154,2441
2,1897
361,155
227,408
361,731
43,1355
25,1072
41,239
84,40
154,2440
136,150
51,2315
17,2144
238,550
227,535
190,888
47,2052
312,2013
558,1537
342,1514
62,1137
84,534
342,774
190,667
60,507
2,3159
233,2052
149,172
209,563
154,1772
14,821
14,642
344,170
399,1123
128,2192
51,204
209,1176
356,1575
404,1531
60,1506
35,2584
86,4283
51,171
68,3901
51,155
342,1556
361,313
62,1355
64,1430
55,364
399,1176
361,150
74,1062
64,1577
190,1489
344,1889
558,170
190,1630
261,3698
62,3901
35,3
581,132
39,1531
109,721
14,1877
84,400
312,2642
156,311
62,2451
51,269
227,416
154,170
344,1772
23,1594
404,1816
64,1224
227,2536
156,2536
84,685
86,2642
72,2392
72,1185
404,896
76,234
74,192
154,460
227,194
202,2441
342,239
39,1239
64,146
581,435
190,610
399,18
423,44
25,550
76,3159
404,2971
68,1342
72,1308
109,466
86,534
342,2130
423,760
55,1686
202,2927
109,1439
182,247
33,2444
14,614
209,1098
312,1663
356,1240
14,1816
581,1730
33,667
423,457
581,1960
149,61
202,617
209,1267
72,826
207,1328
356,155
55,1301
207,1041
39,696
84,3607
312,347
60,2103
33,402
68,543
399,1003
238,1573
558,239
227,2112
2,251
423,598
558,884
47,3931
41,2433
151,347
342,597
47,1876
404,357
154,559
238,191
39,1313
64,1630
33,685
17,633
182,402
109,691
60,2192
404,642
190,1430
55,2132
55,872
182,3699
154,1176
84,1407
84,2642
47,1514
64,1010
312,363
581,696
47,598
128,4283
227,34
39,3198
109,944
261,36
399,459
190,799
344,2441
25,65
207,439
33,1086
25,118
404,1086
76,638
2,153
74,164
64,657
399,170
33,343
227,124
109,1890
76,1813
202,2369
35,153
404,322
361,2131
35,66
558,36
342,1563
356,717
136,116
86,1146
581,1506
202,878
23,674
43,1381
47,2499
74,582
233,1030
55,4198
233,169
581,87
404,116
356,1813
209,667
238,138
404,1691
74,525
156,1747
23,884
233,1897
209,2369
156,3185
55,223
423,2371
68,110
202,460
209,2371
209,888
55,1877
156,2132
342,982
202,978
356,1876
14,300
238,1356
41,678
76,1913
207,596
149,1537
423,1848
109,395
209,2518
154,633
149,713
72,1556
344,1312
33,620
47,170
361,721
558,622
233,2096
558,2932
14,1560
136,1132
14,770
312,2540
74,2433
207,1927
151,73
207,447
25,1289
356,1514
33,59
261,797
182,52
207,1186
227,417
581,1127
17,1537
25,2300
68,1722
76,1104
47,432
190,2103
344,797
558,3357
423,1766
2,637
151,2540
33,3003
149,129
64,614
23,18
23,1248
60,601
39,2113
154,1438
39,772
222,2909
361,1627
344,620
41,4114
68,1582
86,437
72,4283
342,779
190,620
17,615
207,2571
33,2795
404,879
64,2444
151,1433
149,1015
154,1355
399,885
344,2130
14,1461
190,116
312,1062
68,1630
51,217
25,4203
156,630
182,615
76,61
60,2144
25,402
227,1301
312,2392
151,435
60,416
222,721
109,1137
25,1960
60,338
233,322
312,685
2,249
238,1433
399,4114
423,1308
76,2571
43,18
39,1927
14,944
41,1239
55,73
233,627
64,1575
149,2441
151,172
356,269
74,1635
60,1146
209,747
423,77
14,439
227,663
51,24
151,826
151,2392
154,2499
25,2440
76,40
149,884
84,1605
238,1128
404,170
43,1924
356,2490
39,269
23,854
109,3328
14,580
312,2088
72,910
399,576
60,2406
154,614
312,713
47,735
149,1897
558,34
109,2004
399,445
55,955
581,2127
261,157
41,314
136,1730
356,56
136,2754
156,3699
312,2270
62,1627
62,3227
209,978
207,1678
227,2924
51,1693
154,1015
17,1019
33,2349
86,3698
404,171
68,1224
51,315
72,2267
342,713
344,143
109,1356
68,2392
60,1508
33,2132
60,183
109,2795
404,615
84,365
60,1019
64,254
23,180
136,1124
344,770
182,1137
128,1128
190,169
17,1086
35,773
84,1104
581,442
86,582
43,786
151,1438
23,721
76,292
558,61
25,2113
84,269
222,691
35,1342
51,2444
136,85
74,502
156,955
43,2005
190,551
581,679
55,630
207,543
84,146
33,1433
209,690
35,721
68,1461
68,911
312,1438
136,2112
39,384
149,1813
356,685
128,1913
128,3333
238,2300
312,2406
33,1816
2,1800
233,42
154,906
74,1992
74,36
17,638
190,338
68,684
182,143
39,357
51,1575
62,627
312,2490
312,1355
76,3607
261,286
156,643
39,1582
23,2131
202,1537
62,786
25,303
72,370
361,551
109,143
47,2267
25,674
23,1481
558,1542
361,871
190,311
344,944
227,437
238,292
154,298
14,1105
74,3328
76,633
72,300
128,2813
60,679
238,437
581,2392
233,1531
39,1223
41,1506
558,286
41,630
55,582
68,1391
86,1714
361,559
202,637
68,517
60,1889
233,3845
361,2267
35,1483
423,630
74,663
55,884
423,219
17,3645
238,3698
344,251
156,1976
109,1086
51,851
128,843
261,573
72,1979
51,192
64,219
25,773
312,452
60,896
399,1692
404,1630
149,2315
128,1575
68,2795
84,1481
41,1976
190,2315
312,416
86,698
17,1813
2,383
74,2110
202,1015
151,132
312,303
136,2270
64,1519
344,582
60,2927
74,378
190,2273
68,3607
238,1391
202,1534
76,1861
51,760
404,75
14,383
17,2815
233,634
43,2161
209,1560
25,183
128,3607
84,183
55,735
39,1615
233,153
76,343
356,696
233,2571
55,314
361,325
154,2932
64,370
17,879
47,364
43,1123
86,1723
227,582
47,3003
43,435
109,559
64,52
14,363
60,2754
72,1531
25,4057
39,1224
47,2096
64,228
35,3357
151,1542
149,1738
238,1644
86,1813
423,3227
109,579
182,3901
399,416
233,1542
128,1115
361,1992
84,2110
136,1508
64,1128
64,5020
76,171
51,1270
209,127
151,442
156,1635
25,2349
356,579
25,362
62,138
128,150
136,1146
72,691
233,1089
238,1015
361,773
312,2451
68,1872
344,2642
25,475
238,2270
558,1483
64,437
399,871
84,1531
86,2499
128,572
41,3185
361,786
128,579
51,721
207,2113
76,315
361,402
182,2971
14,1562
581,223
154,18
342,422
182,1381
55,2013
2,764
404,2223
62,1519
64,2300
47,363
47,3607
39,422
41,452
344,1136
227,1438
151,1705
399,286
238,683
51,208
227,2763
74,172
344,169
51,2763
312,1218
72,4057
109,66
423,597
227,314
209,3328
361,164
76,1960
43,127
342,4283
39,879
23,247
156,1423
222,2881
151,40
361,2053
35,1364
62,2371
84,679
76,2392
136,292
399,3699
399,2465
25,2161
17,2610
60,384
43,731
62,1615
76,902
41,885
233,1876
149,2130
51,2131
39,679
60,1223
72,773
35,75
261,2517
109,1355
209,1137
76,525
47,1692
136,1897
84,347
136,2470
41,1889
156,15
2,1286
261,772
312,1960
62,1766
86,543
149,1531
227,1643
25,1560
43,662
581,357
361,831
64,138
404,24
17,458
39,674
72,2327
222,1582
74,460
39,4283
558,634
109,1594
312,116
74,15
51,345
35,370
238,1239
68,896
17,1351
261,502
361,1312
149,1433
33,203
222,637
361,1088
33,1691
14,1127
222,3
14,191
51,2517
558,155
342,1848
399,1438
399,3003
47,617
35,2406
35,1722
35,910
23,4057
261,1146
312,1195
41,1089
581,1450
86,445
222,143
182,483
558,63
17,56
128,1630
74,56
17,2004
190,533
17,192
399,735
35,2210
404,2795
227,871
33,2465
86,458
47,2132
238,1124
361,1377
312,400
207,910
43,1588
149,1766
558,1267
72,1355
238,315
202,1876
23,1575
190,1049
109,118
136,2927
344,325
342,657
72,722
423,137
109,543
423,192
17,87
238,1010
344,502
128,223
404,573
356,445
74,1723
154,1161
404,1693
47,3699
222,249
84,466
76,3698
399,848
238,747
154,1098
17,1685
342,3003
64,292
344,1992
55,1158
84,1433
51,87
154,437
35,1195
43,1838
76,2470
151,2815
356,1615
404,347
60,251
151,774
51,663
344,885
109,170
356,1318
261,379
64,357
2,1481
149,2274
62,1364
227,378
60,622
399,1693
207,517
399,2754
238,1179
60,1179
399,169
404,2536
39,169
233,1871
151,2130
312,3726
399,722
62,944
17,1289
156,384
41,1747
342,75
227,610
154,4198
51,580
86,1491
209,1747
2,1115
74,643
227,325
136,155
51,2300
154,2103
41,2365
25,2127
68,1979
581,15
128,1223
136,826
207,600
84,1127
202,1351
227,783
60,436
156,633
68,2358
342,1391
33,48
399,924
149,2753
86,2112
51,36
109,298
128,1627
207,3328
222,911
344,1123
136,48
84,463
151,1176
47,2365
356,1223
14,1730
423,127
581,1816
76,2130
581,614
356,620
2,1439
35,422
227,1537
342,322
2,1011
202,432
55,1176
43,1655
51,1461
41,1924
207,3105
209,1132
209,1692
182,345
182,2210
76,183
227,955
2,5181
209,218
62,1848
86,596
581,2815
39,171
154,439
312,370
581,2971
558,2132
404,69
404,1655
149,442
361,246
33,2327
39,1176
558,93
33,217
76,298
238,5181
47,2536
60,269
581,1157
404,1577
209,241
233,194
581,453
156,620
43,1132
64,2270
404,2540
209,1356
222,5020
342,203
72,1924
312,1046
64,885
154,684
64,2465
14,416
51,357
399,502
227,322
399,85
86,191
151,1615
238,219
62,667
154,2470
222,1355
182,298
68,137
238,1714
62,4203
109,2192
261,848
149,1456
558,301
156,1691
581,642
60,383
154,212
25,315
33,347
356,1598
86,662
151,1560
207,1282
154,1877
202,735
238,110
43,3003
207,395
182,357
84,417
55,1267
86,1286
399,204
33,1692
39,15
62,124
233,303
128,5181
72,1877
109,452
261,362
423,572
149,1590
43,1766
17,234
151,48
312,691
62,2023
238,1481
207,1088
43,1088
238,2433
423,786
558,1368
23,2223
68,1693
39,1483
222,3227
558,772
41,673
423,1104
2,338
23,2055
156,1176
361,598
558,680
76,1766
84,721
60,2392
558,124
41,379
128,1146
2,2144
209,452
136,249
60,1105
190,731
23,3159
190,1312
62,1889
261,559
2,1730
43,1839
238,183
47,1009
51,2088
33,617
227,2300
25,2223
17,364
2,193
261,826
207,948
62,378
190,157
109,2444
404,572
156,879
227,2351
41,2371
109,2052
33,674
399,246
342,582
182,2327
581,228
86,1313
356,475
41,2008
151,1605
128,573
68,642
238,317
68,2365
151,362
581,59
149,3003
190,115
86,2127
62,363
86,2534
154,871
581,146
261,24
233,1508
51,2053
76,717
312,1472
72,2518
62,2236
2,85
190,1692
182,1342
76,582
182,2369
51,402
156,525
361,683
109,193
227,170
72,2932
154,517
43,1312
190,880
23,3463
404,1481
182,208
312,59
154,2536
68,1179
64,551
222,338
33,183
207,1570
17,2909
51,61
312,843
136,417
17,952
64,617
72,453
222,663
109,2144
74,952
72,3607
41,3003
156,1560
2,2881
14,18
154,311
361,286
23,65
222,1062
209,3901
72,5020
41,2004
356,448
222,3159
207,1473
72,2971
238,833
35,124
156,2534
23,2113
51,463
25,1098
209,1723
342,1655
35,362
156,622
23,422
2,1994
128,1124
109,254
55,217
344,1976
344,1630
55,713
55,1019
151,3931
128,370
84,3357
39,3105
399,1473
128,1158
151,1368
209,550
47,1663
47,1877
41,241
156,826
23,683
39,2274
136,2444
149,662
76,115
581,803
128,2406
190,132
156,610
109,370
261,1430
51,2110
128,254
33,3931
149,435
109,2103
23,1407
43,466
154,4057
581,48
74,152
2,4057
558,949
209,691
342,475
17,3699
202,1577
47,1979
136,614
227,2315
64,679
33,3227
222,2132
2,2270
43,2008
356,2506
149,2161
233,2300
209,15
182,532
151,821
342,2349
72,948
47,2300
399,2343
76,2096
182,638
312,169
60,691
151,1015
76,286
86,550
33,1088
17,1179
151,596
74,1041
581,1173
47,437
423,1862
151,217
227,1738
33,821
51,363
72,445
2,1062
209,1082
47,880
51,1730
64,1679
207,246
149,1135
233,1072
136,383
109,1127
39,1282
76,2506
55,978
261,2441
151,1430
312,453
151,1381
35,458
149,2113
51,1577
33,1472
151,379
76,2465
156,2273
233,1663
209,1248
35,3901
312,1185
62,115
581,3931
64,2610
154,322
55,1407
17,3845
356,1630
55,2571
182,2013
128,77
238,5020
84,579
33,910
68,1015
17,1582
190,1240
86,885
190,3845
84,1461
261,862
62,2192
190,378
227,204
41,747
238,1655
14,617
312,1838
209,2130
23,620
41,1594
399,2392
39,1407
207,1433
51,1351
68,2103
404,1135
62,2540
43,1848
404,1224
151,1927
51,2023
74,1738
312,1816
68,1430
209,630
55,1663
23,2371
261,2584
35,127
182,1889
62,66
182,2465
190,783
43,1542
261,1594
35,2351
51,432
399,1588
423,1861
25,383
17,2023
151,2451
51,1328
76,600
17,1516
581,2499
39,203
23,3645
154,1927
84,445
202,1992
62,1691
149,3185
581,2327
151,3901
47,2795
558,3333
23,1134
41,1722
136,764
128,228
202,2127
72,1123
76,1655
423,1433
23,1605
342,204
209,436
43,1531
109,4114
62,598
72,1693
312,2273
342,171
581,2008
14,208
202,325
154,2236
182,963
312,345
41,59
190,955
51,572
261,3333
33,1573
404,402
128,1019
202,1135
64,1270
55,400
74,180
156,978
72,620
581,1862
154,247
84,2444
209,1124
23,445
222,2815
109,663
222,1787
261,171
136,146
41,453
399,269
55,2517
74,1678
60,3901
344,2267
60,447
68,150
207,532
33,15
136,1286
55,2451
109,3159
74,2818
39,400
41,896
190,803
35,24
404,1391
64,66
51,673
25,534
261,254
51,3333
43,3931
227,522
151,1289
76,579
17,422
25,698
356,3845
84,3559
342,1839
209,1239
423,534
190,3699
344,2881
361,483
55,247
68,1889
182,1686
25,1143
17,118
55,466
182,2052
14,786
25,690
136,525
64,1691
84,164
47,2349
43,3333
423,300
182,228
156,1198
361,854
25,208
64,1506
64,1286
227,4203
156,1351
209,982
74,672
51,810
404,2927
312,1289
404,1883
558,1531
55,2795
17,672
356,1979
156,1927
404,5020
128,171
35,1143
84,2008
62,678
23,1003
47,2192
14,364
581,400
2,322
43,1960
35,717
86,247
581,952
35,1813
361,1146
423,1456
84,1245
222,241
136,691
156,1705
2,2927
17,774
109,246
74,1685
344,2571
25,129
51,2579
151,2971
35,2444
35,1876
356,2571
23,1787
154,446
190,672
190,2113
136,721
14,657
202,1705
64,764
399,2130
222,851
356,1359
399,298
55,1519
149,118
33,1979
238,249
209,1960
51,2433
84,311
227,2753
154,833
209,760
227,1179
64,952
361,691
154,422
55,1351
2,826
182,36
312,2815
109,1506
62,362
33,803
209,1976
209,674
35,1514
62,458
423,774
209,2113
41,2584
136,1481
17,896
62,1381
399,1979
64,1328
344,884
227,1011
72,536
156,4057
74,963
238,2534
222,77
312,2236
41,183
17,65
62,1506
261,799
222,1123
238,34
74,3559
25,446
312,1423
136,1115
222,573
43,378
72,1861
344,164
151,4198
128,402
84,3185
14,2267
47,2110
60,1137
41,3931
14,685
14,1889
25,786
149,643
581,2451
51,3845
404,110
202,1158
233,3463
84,1679
190,269
581,888
128,978
581,66
68,2351
190,301
55,193
312,15
60,1270
227,1115
404,378
238,1046
207,582
356,673
74,2008
23,1714
51,1506
128,2642
207,1137
62,874
64,799
399,662
43,783
84,1173
25,191
72,1787
17,300
68,2540
74,2932
60,543
361,1472
136,1011
182,364
156,880
190,365
312,69
209,1635
151,550
76,773
399,1135
207,1124
209,662
342,191
35,1098
51,2343
136,180
238,1132
35,598
35,3227
74,2327
581,1356
109,208
17,1313
190,2518
344,313
202,422
109,1301
14,1143
136,5181
404,633
404,1644
209,854
76,2440
156,370
312,550
86,317
64,458
84,1439
190,642
356,1424
136,1627
207,1430
190,1355
109,1514
41,2763
149,1186
202,408
182,622
261,678
182,2444
356,821
156,1245
404,2023
361,1433
149,1312
361,56
60,343
2,347
128,1691
207,1239
342,773
51,3645
84,1590
149,1132
423,685
190,1128
149,313
342,65
84,447
64,2327
361,218
151,1318
17,1391
202,1450
39,533
47,543
64,1627
154,1705
14,204
222,533
209,217
64,2499
74,2518
47,507
423,884
23,457
109,2534
190,52
76,2132
261,1136
14,311
182,2103
404,36
581,1301
33,1714
156,679
399,522
423,402
33,1534
76,2349
35,194
35,1381
62,810
60,212
33,3726
182,170
33,1356
74,448
76,2932
68,73
39,2818
581,848
2,4283
64,1030
356,2023
233,1872
55,1223
190,3198
558,298
35,1424
361,73
342,319
14,1644
72,1723
39,338
190,1519
361,171
55,1245
43,2795
47,885
51,3726
581,1573
33,1635
47,1913
72,1450
342,1313
581,378
581,18
41,522
581,1355
399,821
558,880
43,2753
238,1318
312,1072
39,2369
43,3607
344,2315
41,543
233,1161
76,2053
84,1838
51,627
25,1146
222,459
149,18
35,1890
39,2144
399,2406
344,2343
149,1088
149,2909
128,417
312,1011
182,269
68,1438
86,59
154,1450
312,1342
86,447
17,1630
2,1483
404,559
423,563
342,3227
342,1627
149,831
399,466
14,507
136,193
344,300
202,1556
356,417
55,2144
227,1872
2,906
342,1115
149,1838
43,2013
156,1735
344,1560
344,2131
136,65
233,600
64,2365
43,1877
233,906
312,1115
84,1381
35,2004
41,1491
156,1598
62,2763
17,1270
109,2112
68,416
149,506
33,2579
342,234
33,1318
17,533
109,2518
238,1594
222,3185
39,1644
84,722
62,246
68,982
404,684
2,1575
238,137
39,1897
227,1041
342,1011
156,4203
33,250
14,620
222,634
72,1608
404,673
64,249
62,1663
182,4114
423,696
233,345
33,786
423,925
361,124
76,1872
86,874
209,150
344,721
356,3931
2,417
76,1312
342,1072
423,2236
14,673
202,228
227,269
404,1573
2,502
51,1407
72,627
261,522
156,963
207,620
84,1862
261,1450
62,132
74,1588
404,713
62,370
558,1605
190,1924
17,1282
17,1627
86,525
109,698
149,1381
47,596
238,1800
182,779
136,4057
2,138
227,435
154,483
222,1630
182,416
68,779
2,614
261,69
312,978
128,143
47,678
17,799
356,698
156,1481
33,1813
238,1924
312,1562
344,447
312,662
76,1003
404,1439
109,416
312,1635
261,447
238,2369
47,1450
39,1123
76,851
35,532
404,878
227,1560
581,416
64,2132
399,2517
209,194
149,1098
33,1876
227,1135
33,1359
33,944
76,194
356,888
233,559
43,5020
39,364
233,298
128,772
154,480
558,1009
72,2444
60,910
39,888
238,674
33,2008
149,2349
2,395
361,874
581,1635
60,191
33,872
151,191
233,249
312,1286
154,1239
202,879
47,601
68,1127
342,2369
39,2518
149,1009
404,1015
72,630
41,34
51,1644
227,1105
581,157
68,1692
404,1924
35,2270
43,61
151,2008
558,1883
14,124
356,944
222,1364
182,1011
109,949
25,2315
136,2971
222,657
202,483
222,722
128,1134
17,2813
261,735
84,1489
149,534
43,821
558,1872
51,2369
344,862
312,1381
149,1582
60,1722
233,680
43,1519
17,1089
47,502
361,2571
182,2433
356,1088
23,2536
136,402
261,1483
361,292
356,1692
151,3559
202,1483
86,783
399,803
558,1136
39,2909
17,475
342,3699
76,1862
312,1439
55,132
14,1195
312,667
182,1115
222,1627
558,1289
72,24
423,5181
151,1692
207,73
151,93
207,204
233,2236
74,1359
72,717
342,1143
35,1861
312,600
84,691
423,1615
68,1508
74,2144
136,1223
51,910
156,1161
41,249
33,878
84,1423
361,40
151,2053
423,885
182,582
209,1198
86,180
404,416
207,1318
2,87
227,1270
64,1223
14,3726
238,1787
74,2971
238,949
68,357
190,1318
233,193
207,717
43,1185
312,85
156,674
581,1198
558,2517
238,194
558,1473
207,1143
342,1098
182,1089
33,1562
238,667
55,2406
399,447
227,1030
51,4114
47,365
344,1979
156,1134
190,1359
190,536
233,1124
154,2351
39,2053
404,1800
128,169
227,2971
156,132
2,146
151,1088
35,1714
43,1308
35,364
23,459
423,1195
190,1582
190,1608
64,3003
35,1692
55,1531
109,152
109,638
64,436
404,2055
55,1088
558,1391
149,192
60,667
17,362
33,1009
14,833
55,3333
207,1994
361,52
35,251
233,2004
109,2392
60,3699
356,250
64,2223
68,1132
558,672
581,75
68,735
86,1134
14,370
55,1364
43,1570
156,2406
233,2349
74,2096
35,2927
342,241
14,2433
23,1072
399,313
17,446
558,5020
312,164
209,2210
25,2112
84,1473
399,3357
136,896
154,1976
356,118
222,1046
227,254
423,1223
39,2579
128,637
76,457
23,3185
154,885
399,1355
136,2132
581,118
62,269
128,155
47,2113
581,129
2,525
238,44
233,1491
39,910
43,63
72,458
312,1678
64,1897
23,833
238,851
76,1582
154,679
261,721
227,65
154,1104
25,1506
151,1312
209,4057
60,298
558,1489
151,1979
64,314
399,517
581,343
149,2351
62,3003
51,944
222,2110
154,365
344,1575
342,457
342,535
41,1355
581,4057
222,378
25,2343
182,223
344,4057
261,73
43,1693
312,1312
64,978
190,1570
60,408
74,1663
74,1705
84,155
312,563
342,1364
109,955
342,1318
202,1472
356,5020
233,1481
154,902
39,1424
41,696
233,1883
68,1839
109,643
202,1289
74,61
86,1248
62,2270
86,395
156,1088
43,1897
261,3699
39,212
39,343
74,1927
109,2932
2,1976
209,1992
136,672
64,1301
154,42
51,1286
60,535
344,118
23,292
342,446
128,1198
51,690
361,1556
74,2127
23,1730
404,1508
182,1691
64,667
74,774
23,573
84,3726
33,191
68,446
35,1312
156,1364
209,325
109,783
72,384
55,343
62,223
312,1030
558,1128
182,157
14,532
423,637
60,2369
423,56
581,831
74,250
43,93
238,1381
25,1430
41,437
62,610
581,363
207,1009
47,944
47,2055
76,1735
25,2932
47,1735
74,466
342,617
399,3
404,129
399,2055
344,2610
17,1927
182,2315
399,2451
154,73
581,383
261,2610
76,157
51,1692
51,137
64,1364
128,2223
222,4203
156,563
39,1098
399,192
25,2433
39,924
51,1735
238,963
43,129
23,1872
233,3333
344,52
25,2327
342,40
154,1105
190,18
423,507
72,610
86,303
25,1134
558,3607
344,506
60,1556
23,1328
581,1979
23,2815
342,1692
41,1286
17,854
43,955
23,2571
68,48
207,250
35,457
76,601
312,1461
202,3227
39,1655
361,1240
151,1062
149,2267
55,924
149,457
207,2053
233,3159
227,1883
149,596
14,1575
76,799
62,251
238,116
581,448
72,572
109,1678
361,1686
312,435
39,1992
136,347
128,1531
60,572
109,157
233,2406
62,879
558,362
151,1461
190,1890
261,3463
47,770
581,1328
23,1705
74,1368
72,925
2,2406
109,2433
261,1693
404,1424
55,563
312,902
72,2013
109,731
17,448
423,2004
35,118
55,1913
39,118
55,269
39,446
312,1063
136,2327
202,416
76,678
43,1318
14,2005
156,615
209,4203
222,772
207,1705
25,3003
202,1491
356,630
207,1663
128,3185
423,448
238,1308
344,630
25,783
190,66
182,436
136,783
68,3463
14,679
207,696
60,143
222,3931
25,1992
23,319
14,2110
399,993
23,241
62,506
43,2441
227,251
68,1049
136,722
35,3003
84,1883
261,155
222,1218
23,1430
84,506
25,325
51,2052
51,1137
342,3463
149,1691
